Date,Close,Ticker,Year,Month,Sector,Industry,Full Time Emp
2019-01-31,69.72,UHT,2019,1,Real Estate,REIT-Healthcare Facilities,0.0
2019-01-31,47.26,CRS,2019,1,Industrials,Metal Fabrication,4600.0
2019-01-31,35.2,CTB,2019,1,Consumer Cyclical,Auto Parts,8720.0
2019-01-31,15.02,FORM,2019,1,Technology,Semiconductors,1836.0
2019-01-31,53.9,WIRE,2019,1,Industrials,Electrical Equipment & Parts,1380.0
2019-01-31,83.84,FIZZ,2019,1,Consumer Defensive,Beverages-Non-Alcoholic,1550.0
2019-01-31,15.56,JOE,2019,1,Real Estate,Real Estate-Diversified,55.0
2019-01-31,17.01,YETI,2019,1,Consumer Cyclical,Leisure,790.0
2019-01-31,36.99,RAVN,2019,1,Industrials,Specialty Industrial Machinery,1362.0
2019-01-31,6.83,HLX,2019,1,Energy,Oil & Gas Equipment & Services,1650.0
2019-01-31,28.6,WGO,2019,1,Consumer Cyclical,Recreational Vehicles,5505.0
2019-01-31,54.27,MDP,2019,1,Communication Services,Publishing,5290.0
2019-01-31,2.96,NBR,2019,1,Energy,Oil & Gas Drilling,14000.0
2019-01-31,44.75,AZZ,2019,1,Industrials,Electrical Equipment & Parts,4343.0
2019-01-31,12.73,TMST,2019,1,Basic Materials,Steel,2055.0
2019-01-31,39.47,AJRD,2019,1,Industrials,Aerospace & Defense,4814.0
2019-01-31,42.18,CALM,2019,1,Consumer Defensive,Farm Products,3461.0
2019-01-31,13.6,FCF,2019,1,Financial Services,Banks-Regional,1399.0
2019-01-31,90.57,CPK,2019,1,Utilities,Utilities-Regulated Gas,955.0
2019-01-31,19.26,SLP,2019,1,Healthcare,Health Information Services,129.0
2019-01-31,44.71,BRC,2019,1,Industrials,Security & Protection Services,5400.0
2019-01-31,65.13,OMCL,2019,1,Healthcare,Health Information Services,2670.0
2019-01-31,32.65,SHOO,2019,1,Consumer Cyclical,Footwear & Accessories,2500.0
2019-01-31,59.08,B,2019,1,Industrials,Specialty Industrial Machinery,5749.0
2019-01-31,127.24,MED,2019,1,Consumer Cyclical,Personal Services,550.0
2019-01-31,7.42,FSP,2019,1,Real Estate,REIT-Office,37.0
2019-01-31,29.78,SJI,2019,1,Utilities,Utilities-Diversified,1100.0
2019-01-31,16.49,LOCO,2019,1,Consumer Cyclical,Restaurants,5005.0
2019-01-31,68.25,JBSS,2019,1,Consumer Defensive,Packaged Foods,1370.0
2019-01-31,23.43,BOOT,2019,1,Consumer Cyclical,Apparel Retail,1100.0
2019-01-31,61.25,PSMT,2019,1,Consumer Defensive,Discount Stores,9500.0
2019-01-31,100.37,KALU,2019,1,Basic Materials,Aluminum,2585.0
2019-01-31,32.8,HAYN,2019,1,Industrials,Metal Fabrication,1037.0
2019-01-31,17.54,COHU,2019,1,Technology,Semiconductor Equipment & Materials,3200.0
2019-01-31,29.75,PPBI,2019,1,Financial Services,Banks-Regional,989.0
2019-01-31,83.02,BCPC,2019,1,Basic Materials,Specialty Chemicals,1341.0
2019-01-31,36.75,COLB,2019,1,Financial Services,Banks-Regional,2162.0
2019-01-31,32.03,OPI,2019,1,Real Estate,REIT-Office,0.0
2019-01-31,16.41,TILE,2019,1,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4110.0
2019-01-31,36.19,CSGS,2019,1,Technology,Software-Infrastructure,4339.0
2019-01-31,60.15,ADUS,2019,1,Healthcare,Medical Care Facilities,5002.0
2019-01-31,3.8,LPI,2019,1,Energy,Oil & Gas E&P,280.0
2019-01-31,12.85,OSUR,2019,1,Healthcare,Medical Instruments & Supplies,472.0
2019-01-31,22.02,FMBI,2019,1,Financial Services,Banks-Regional,2122.0
2019-01-31,36.23,PRGS,2019,1,Technology,Software-Application,1538.0
2019-01-31,66.46,IPAR,2019,1,Consumer Defensive,Household & Personal Products,402.0
2019-01-31,30.47,MYRG,2019,1,Industrials,Engineering & Construction,7100.0
2019-01-31,7.57,OMI,2019,1,Healthcare,Medical Distribution,15400.0
2019-01-31,29.43,ACA,2019,1,Industrials,Infrastructure Operations,6275.0
2019-01-31,49.96,EXPO,2019,1,Industrials,Consulting Services,901.0
2019-01-31,21.3,HSC,2019,1,Industrials,Specialty Industrial Machinery,10500.0
2019-01-31,14.31,NFBK,2019,1,Financial Services,Banks-Regional,357.0
2019-01-31,12.91,PRDO,2019,1,Consumer Defensive,Education & Training Services,2250.0
2019-01-31,70.35,CNMD,2019,1,Healthcare,Medical Devices,3300.0
2019-01-31,3.98,FLGT,2019,1,Healthcare,Diagnostics & Research,473.0
2019-01-31,62.47,CRVL,2019,1,Financial Services,Insurance Brokers,3824.0
2019-01-31,25.35,WRE,2019,1,Real Estate,REIT-Office,125.0
2019-01-31,27.47,BCC,2019,1,Basic Materials,Lumber & Wood Production,5900.0
2019-01-31,37.68,AIR,2019,1,Industrials,Aerospace & Defense,4200.0
2019-01-31,17.36,EXTN,2019,1,Energy,Oil & Gas Equipment & Services,3600.0
2019-01-31,7.76,TRST,2019,1,Financial Services,Banks-Regional,771.0
2019-01-31,16.32,UIHC,2019,1,Financial Services,Insurance-Property & Casualty,363.0
2019-01-31,47.38,HCI,2019,1,Financial Services,Insurance-Property & Casualty,413.0
2019-01-31,24.97,CMTL,2019,1,Technology,Communication Equipment,2034.0
2019-01-31,9.14,FBM,2019,1,Industrials,Industrial Distribution,3400.0
2019-01-31,30.82,UFPI,2019,1,Basic Materials,Lumber & Wood Production,12000.0
2019-01-31,50.95,SKYW,2019,1,Industrials,Airlines,13700.0
2019-01-31,71.66,MNRO,2019,1,Consumer Cyclical,Auto Parts,8184.0
2019-01-31,10.65,FBP,2019,1,Financial Services,Banks-Regional,2674.0
2019-01-31,17.7,AGYS,2019,1,Technology,Software-Application,1275.0
2019-01-31,22.0,NMIH,2019,1,Financial Services,Insurance-Property & Casualty,261.0
2019-01-31,70.65,ABG,2019,1,Consumer Cyclical,Auto & Truck Dealerships,8500.0
2019-01-31,19.04,QNST,2019,1,Communication Services,Advertising Agencies,592.0
2019-01-31,55.99,HP,2019,1,Energy,Oil & Gas Drilling,4138.0
2019-01-31,18.75,CADE,2019,1,Financial Services,Banks-Regional,1800.0
2019-01-31,33.05,HSII,2019,1,Industrials,Staffing & Employment Services,1746.0
2019-01-31,23.55,CASH,2019,1,Financial Services,Banks-Regional,1015.0
2019-01-31,36.77,FBNC,2019,1,Financial Services,Banks-Regional,1065.0
2019-01-31,16.62,NEO,2019,1,Healthcare,Diagnostics & Research,1700.0
2019-01-31,18.31,FF,2019,1,Basic Materials,Chemicals,538.0
2019-01-31,29.99,HMSY,2019,1,Healthcare,Health Information Services,3100.0
2019-01-31,73.54,TMP,2019,1,Financial Services,Banks-Regional,934.0
2019-01-31,42.52,FARO,2019,1,Technology,Scientific & Technical Instruments,1818.0
2019-01-31,36.94,AAON,2019,1,Industrials,Building Products & Equipment,2290.0
2019-01-31,58.73,TNC,2019,1,Industrials,Specialty Industrial Machinery,4373.0
2019-01-31,44.88,CAKE,2019,1,Consumer Cyclical,Restaurants,46250.0
2019-01-31,25.73,FHB,2019,1,Financial Services,Banks-Regional,2099.0
2019-01-31,59.01,AIT,2019,1,Industrials,Industrial Distribution,6141.0
2019-01-31,9.32,EZPW,2019,1,Financial Services,Credit Services,6800.0
2019-01-31,15.05,BDN,2019,1,Real Estate,REIT-Office,337.0
2019-01-31,15.64,RC,2019,1,Real Estate,REIT-Mortgage,500.0
2019-01-31,53.68,BANF,2019,1,Financial Services,Banks-Regional,1948.0
2019-01-31,22.75,SKT,2019,1,Real Estate,REIT-Retail,285.0
2019-01-31,16.34,HIBB,2019,1,Consumer Cyclical,Specialty Retail,3500.0
2019-01-31,42.66,PRA,2019,1,Financial Services,Insurance-Property & Casualty,961.0
2019-01-31,31.13,BRKS,2019,1,Technology,Semiconductor Equipment & Materials,3159.0
2019-01-31,94.02,PRK,2019,1,Financial Services,Banks-Regional,1907.0
2019-01-31,14.41,CAMP,2019,1,Technology,Communication Equipment,1080.0
2019-01-31,11.6,BPFH,2019,1,Financial Services,Banks-Regional,779.0
2019-01-31,16.14,ONB,2019,1,Financial Services,Banks-Regional,2484.0
2019-01-31,14.87,BRKL,2019,1,Financial Services,Banks-Regional,763.0
2019-01-31,36.11,MD,2019,1,Healthcare,Medical Care Facilities,9480.0
2019-01-31,30.36,AX,2019,1,Financial Services,Banks-Regional,1108.0
2019-01-31,30.85,FBC,2019,1,Financial Services,Banks-Regional,4871.0
2019-01-31,10.68,CNSL,2019,1,Communication Services,Telecom Services,3400.0
2019-01-31,5.48,LPG,2019,1,Energy,Oil & Gas Midstream,585.0
2019-01-31,42.48,CPRI,2019,1,Consumer Cyclical,Apparel Manufacturing,10834.0
2019-01-31,14.58,BANC,2019,1,Financial Services,Banks-Regional,600.0
2019-01-31,124.15,PRLB,2019,1,Industrials,Metal Fabrication,2535.0
2019-01-31,70.27,IOSP,2019,1,Basic Materials,Specialty Chemicals,2000.0
2019-01-31,7.56,EXTR,2019,1,Technology,Communication Equipment,2584.0
2019-01-31,68.66,AIN,2019,1,Consumer Cyclical,Textile Manufacturing,4000.0
2019-01-31,8.27,QEP,2019,1,Energy,Oil & Gas E&P,248.0
2019-01-31,29.51,PRAA,2019,1,Financial Services,Credit Services,3811.0
2019-01-31,76.46,CPS,2019,1,Consumer Cyclical,Auto Parts,28000.0
2019-01-31,31.98,FDP,2019,1,Consumer Defensive,Farm Products,38000.0
2019-01-31,52.46,PVAC,2019,1,Energy,Oil & Gas E&P,94.0
2019-01-31,17.1,INVA,2019,1,Healthcare,Biotechnology,5.0
2019-01-31,24.36,SIG,2019,1,Consumer Cyclical,Luxury Goods,26126.0
2019-01-31,79.44,JBT,2019,1,Industrials,Specialty Industrial Machinery,6200.0
2019-01-31,74.87,WTS,2019,1,Industrials,Specialty Industrial Machinery,4800.0
2019-01-31,27.07,CATM,2019,1,Industrials,Business Equipment & Supplies,1987.0
2019-01-31,60.28,TRHC,2019,1,Healthcare,Health Information Services,1286.0
2019-01-31,69.96,CRMT,2019,1,Consumer Cyclical,Auto & Truck Dealerships,1750.0
2019-01-31,151.21,INGN,2019,1,Healthcare,Medical Devices,1020.0
2019-01-31,38.57,JRVR,2019,1,Financial Services,Insurance-Specialty,800.0
2019-01-31,15.65,NX,2019,1,Industrials,Building Products & Equipment,3767.0
2019-01-31,34.19,ABM,2019,1,Industrials,Specialty Business Services,140000.0
2019-01-31,14.59,OSPN,2019,1,Technology,Software-Application,789.0
2019-01-31,16.34,PUMP,2019,1,Energy,Oil & Gas Equipment & Services,2200.0
2019-01-31,67.72,AWR,2019,1,Utilities,Utilities-Regulated Water,841.0
2019-01-31,33.74,NTUS,2019,1,Healthcare,Medical Devices,1484.0
2019-01-31,13.08,UIS,2019,1,Technology,Information Technology Services,20800.0
2019-01-31,28.73,HCC,2019,1,Basic Materials,Coking Coal,1417.0
2019-01-31,13.07,SITC,2019,1,Real Estate,REIT-Retail,361.0
2019-01-31,23.47,LPSN,2019,1,Technology,Software-Application,1213.0
2019-01-31,16.1,IVR,2019,1,Real Estate,REIT-Mortgage,0.0
2019-01-31,31.13,CSII,2019,1,Healthcare,Medical Devices,779.0
2019-01-31,11.17,INN,2019,1,Real Estate,REIT-Hotel & Motel,59.0
2019-01-31,12.66,LTHM,2019,1,Basic Materials,Specialty Chemicals,800.0
2019-01-31,28.24,FCPT,2019,1,Real Estate,REIT-Hotel & Motel,361.0
2019-01-31,16.82,LNTH,2019,1,Healthcare,Diagnostics & Research,508.0
2019-01-31,18.15,AEGN,2019,1,Industrials,Engineering & Construction,4900.0
2019-01-31,62.6,NWN,2019,1,Utilities,Utilities-Regulated Gas,1200.0
2019-01-31,27.91,POWL,2019,1,Industrials,Electrical Equipment & Parts,1997.0
2019-01-31,28.72,CROX,2019,1,Consumer Cyclical,Footwear & Accessories,3803.0
2019-01-31,103.69,WRLD,2019,1,Financial Services,Credit Services,3744.0
2019-01-31,56.84,FN,2019,1,Technology,Electronic Components,11506.0
2019-01-31,13.94,WNC,2019,1,Industrials,Farm & Heavy Construction Machinery,6900.0
2019-01-31,19.35,MRTN,2019,1,Industrials,Trucking,4087.0
2019-01-31,19.27,ZEUS,2019,1,Basic Materials,Steel,1551.0
2019-01-31,11.86,UCTT,2019,1,Technology,Semiconductor Equipment & Materials,3940.0
2019-01-31,13.48,SLCA,2019,1,Energy,Oil & Gas Equipment & Services,2177.0
2019-01-31,10.51,TPRE,2019,1,Financial Services,Insurance-Reinsurance,35.0
2019-01-31,40.56,AGO,2019,1,Financial Services,Insurance-Specialty,441.0
2019-01-31,79.78,INDB,2019,1,Financial Services,Banks-Regional,1348.0
2019-01-31,47.97,FIX,2019,1,Industrials,Engineering & Construction,12000.0
2019-01-31,31.95,MOV,2019,1,Consumer Cyclical,Luxury Goods,1145.0
2019-01-31,14.34,TISI,2019,1,Industrials,Specialty Business Services,5500.0
2019-01-31,12.13,PTEN,2019,1,Energy,Oil & Gas Drilling,5800.0
2019-01-31,14.86,FRGI,2019,1,Consumer Cyclical,Restaurants,10480.0
2019-01-31,29.75,SPXC,2019,1,Industrials,Specialty Industrial Machinery,4500.0
2019-01-31,28.17,UEIC,2019,1,Technology,Consumer Electronics,4347.0
2019-01-31,15.02,AHH,2019,1,Real Estate,REIT-Diversified,169.0
2019-01-31,33.08,FBK,2019,1,Financial Services,Banks-Regional,1377.0
2019-01-31,26.24,CPSI,2019,1,Healthcare,Health Information Services,2000.0
2019-01-31,64.14,PRSC,2019,1,Healthcare,Medical Care Facilities,3800.0
2019-01-31,47.78,FELE,2019,1,Industrials,Specialty Industrial Machinery,5500.0
2019-01-31,85.88,LNN,2019,1,Industrials,Farm & Heavy Construction Machinery,1125.0
2019-01-31,20.83,ACLS,2019,1,Technology,Semiconductor Equipment & Materials,960.0
2019-01-31,17.5,RCII,2019,1,Industrials,Rental & Leasing Services,14500.0
2019-01-31,42.94,AAT,2019,1,Real Estate,REIT-Diversified,199.0
2019-01-31,43.24,MCRI,2019,1,Consumer Cyclical,Resorts & Casinos,2300.0
2019-01-31,20.0,MPAA,2019,1,Consumer Cyclical,Auto Parts,4012.0
2019-01-31,89.69,OSIS,2019,1,Technology,Electronic Components,6758.0
2019-01-31,27.91,CRY,2019,1,Healthcare,Medical Devices,1200.0
2019-01-31,138.43,UNF,2019,1,Industrials,Specialty Business Services,14000.0
2019-01-31,71.82,BEAT,2019,1,Healthcare,Diagnostics & Research,1700.0
2019-01-31,35.92,ABTX,2019,1,Financial Services,Banks-Regional,598.0
2019-01-31,66.0,POWI,2019,1,Technology,Semiconductors,699.0
2019-01-31,32.77,FLOW,2019,1,Industrials,Specialty Industrial Machinery,5000.0
2019-01-31,26.33,FFBC,2019,1,Financial Services,Banks-Regional,2065.0
2019-01-31,17.52,AVD,2019,1,Basic Materials,Agricultural Inputs,671.0
2019-01-31,30.98,HFWA,2019,1,Financial Services,Banks-Regional,857.0
2019-01-31,38.23,SNEX,2019,1,Financial Services,Capital Markets,2950.0
2019-01-31,16.67,FOE,2019,1,Basic Materials,Specialty Chemicals,5922.0
2019-01-31,6.7,WETF,2019,1,Financial Services,Asset Management,211.0
2019-01-31,76.58,OXM,2019,1,Consumer Cyclical,Apparel Manufacturing,6100.0
2019-01-31,51.29,AEIS,2019,1,Industrials,Electrical Equipment & Parts,10917.0
2019-01-31,31.32,AEL,2019,1,Financial Services,Insurance-Life,608.0
2019-01-31,14.78,AXL,2019,1,Consumer Cyclical,Auto Parts,20000.0
2019-01-31,31.96,NBHC,2019,1,Financial Services,Banks-Regional,1229.0
2019-01-31,20.94,CONN,2019,1,Consumer Cyclical,Specialty Retail,4200.0
2019-01-31,11.2,SPPI,2019,1,Healthcare,Biotechnology,146.0
2019-01-31,33.13,CNXN,2019,1,Technology,Electronics & Computer Distribution,2609.0
2019-01-31,42.56,THRM,2019,1,Consumer Cyclical,Auto Parts,11000.0
2019-01-31,42.4,HI,2019,1,Industrials,Specialty Industrial Machinery,11000.0
2019-01-31,25.51,PRFT,2019,1,Technology,Information Technology Services,3454.0
2019-01-31,5.29,HLIT,2019,1,Technology,Communication Equipment,1162.0
2019-01-31,17.85,TGI,2019,1,Industrials,Aerospace & Defense,9989.0
2019-01-31,44.91,FORR,2019,1,Industrials,Consulting Services,1823.0
2019-01-31,226.53,MLAB,2019,1,Technology,Scientific & Technical Instruments,460.0
2019-01-31,88.66,SPSC,2019,1,Technology,Software-Infrastructure,1363.0
2019-01-31,12.37,BSIG,2019,1,Financial Services,Asset Management,54.0
2019-01-31,20.75,SPTN,2019,1,Consumer Defensive,Food Distribution,10400.0
2019-01-31,29.84,CAL,2019,1,Consumer Cyclical,Footwear & Accessories,11400.0
2019-01-31,16.96,FOSL,2019,1,Consumer Cyclical,Luxury Goods,10200.0
2019-01-31,53.22,AAWW,2019,1,Industrials,Airports & Air Services,3587.0
2019-01-31,17.64,NWBI,2019,1,Financial Services,Banks-Regional,2523.0
2019-01-31,52.7,VVI,2019,1,Industrials,Specialty Business Services,5361.0
2019-01-31,4.0,ZYXI,2019,1,Healthcare,Medical Devices,283.0
2019-01-31,11.79,MDRX,2019,1,Healthcare,Health Information Services,9600.0
2019-01-31,38.79,PLT,2019,1,Technology,Communication Equipment,6584.0
2019-01-31,57.7,UVV,2019,1,Consumer Defensive,Tobacco,24000.0
2019-01-31,69.03,PIPR,2019,1,Financial Services,Capital Markets,1510.0
2019-01-31,35.29,GWB,2019,1,Financial Services,Banks-Regional,1607.0
2019-01-31,9.63,CCRN,2019,1,Industrials,Staffing & Employment Services,1700.0
2019-01-31,12.87,CFFN,2019,1,Financial Services,Banks-Regional,668.0
2019-01-31,5.14,IVC,2019,1,Healthcare,Medical Devices,3900.0
2019-01-31,10.51,PDFS,2019,1,Technology,Software-Application,353.0
2019-01-31,16.39,VIVO,2019,1,Healthcare,Diagnostics & Research,0.0
2019-01-31,5.62,TWI,2019,1,Industrials,Farm & Heavy Construction Machinery,6200.0
2019-01-31,43.57,ENSG,2019,1,Healthcare,Medical Care Facilities,24500.0
2019-01-31,20.98,HNGR,2019,1,Healthcare,Medical Care Facilities,4800.0
2019-01-31,14.31,HOPE,2019,1,Financial Services,Banks-Regional,1416.0
2019-01-31,14.18,WSR,2019,1,Real Estate,REIT-Retail,85.0
2019-01-31,20.57,ICHR,2019,1,Technology,Semiconductor Equipment & Materials,1355.0
2019-01-31,25.41,ZUMZ,2019,1,Consumer Cyclical,Apparel Retail,2575.0
2019-01-31,66.03,ADC,2019,1,Real Estate,REIT-Retail,41.0
2019-01-31,79.43,ENTA,2019,1,Healthcare,Biotechnology,141.0
2019-01-31,21.91,CVBF,2019,1,Financial Services,Banks-Regional,0.0
2019-01-31,17.78,HZO,2019,1,Consumer Cyclical,Specialty Retail,1736.0
2019-01-31,40.52,EAT,2019,1,Consumer Cyclical,Restaurants,62200.0
2019-01-31,28.6,SENEA,2019,1,Consumer Defensive,Packaged Foods,3200.0
2019-01-31,34.87,GIII,2019,1,Consumer Cyclical,Apparel Retail,4000.0
2019-01-31,56.37,MANT,2019,1,Technology,Software-Application,8900.0
2019-01-31,13.67,GCI,2019,1,Communication Services,Publishing,21255.0
2019-01-31,27.27,TUP,2019,1,Consumer Cyclical,Packaging & Containers,11300.0
2019-01-31,18.65,RGS,2019,1,Consumer Cyclical,Personal Services,7000.0
2019-01-31,17.75,RLGY,2019,1,Real Estate,Real Estate Services,10150.0
2019-01-31,29.51,BCOR,2019,1,Financial Services,Asset Management,690.0
2019-01-31,69.95,AMWD,2019,1,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9900.0
2019-01-31,18.2,ARI,2019,1,Real Estate,REIT-Mortgage,0.0
2019-01-31,27.57,SYKE,2019,1,Technology,Information Technology Services,54900.0
2019-01-31,27.25,DBI,2019,1,Consumer Cyclical,Apparel Retail,15800.0
2019-01-31,9.98,VSTO,2019,1,Consumer Cyclical,Leisure,4400.0
2019-01-31,166.29,CVCO,2019,1,Consumer Cyclical,Residential Construction,5000.0
2019-01-31,57.12,EBIX,2019,1,Technology,Software-Application,7975.0
2019-01-31,16.29,ELY,2019,1,Consumer Cyclical,Leisure,4200.0
2019-01-31,25.16,HSTM,2019,1,Healthcare,Health Information Services,849.0
2019-01-31,117.1,USNA,2019,1,Consumer Defensive,Household & Personal Products,1909.0
2019-01-31,36.62,PBF,2019,1,Energy,Oil & Gas Refining & Marketing,3442.0
2019-01-31,14.21,GPRE,2019,1,Basic Materials,Specialty Chemicals,820.0
2019-01-31,46.93,MTRN,2019,1,Basic Materials,Other Industrial Metals & Mining,2600.0
2019-01-31,45.18,GCO,2019,1,Consumer Cyclical,Apparel Retail,5650.0
2019-01-31,29.62,LZB,2019,1,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9500.0
2019-01-31,9.42,VTOL,2019,1,Energy,Oil & Gas Equipment & Services,0.0
2019-01-31,41.65,HMN,2019,1,Financial Services,Insurance-Property & Casualty,1538.0
2019-01-31,11.03,RRC,2019,1,Energy,Oil & Gas E&P,655.0
2019-01-31,27.39,ATI,2019,1,Industrials,Metal Fabrication,8100.0
2019-01-31,32.99,SBSI,2019,1,Financial Services,Banks-Regional,845.0
2019-01-31,9.75,ENDP,2019,1,Healthcare,Drug Manufacturers-Specialty & Generic,3172.0
2019-01-31,15.62,SEM,2019,1,Healthcare,Medical Care Facilities,35700.0
2019-01-31,45.08,MTH,2019,1,Consumer Cyclical,Residential Construction,1510.0
2019-01-31,18.78,SSP,2019,1,Communication Services,Broadcasting,5900.0
2019-01-31,52.76,IBTX,2019,1,Financial Services,Banks-Regional,1469.0
2019-01-31,19.5,MTDR,2019,1,Energy,Oil & Gas E&P,304.0
2019-01-31,25.42,BHE,2019,1,Technology,Electronic Components,10600.0
2019-01-31,54.48,RGR,2019,1,Industrials,Aerospace & Defense,1609.0
2019-01-31,24.39,TBI,2019,1,Industrials,Staffing & Employment Services,6200.0
2019-01-31,59.3,LGIH,2019,1,Consumer Cyclical,Residential Construction,953.0
2019-01-31,54.11,OFIX,2019,1,Healthcare,Medical Devices,1055.0
2019-01-31,79.22,PLUS,2019,1,Technology,Software-Application,1497.0
2019-01-31,19.91,UNIT,2019,1,Real Estate,REIT-Specialty,899.0
2019-01-31,37.62,ARCB,2019,1,Industrials,Trucking,13000.0
2019-01-31,23.1,RUTH,2019,1,Consumer Cyclical,Restaurants,5740.0
2019-01-31,22.72,CHUY,2019,1,Consumer Cyclical,Restaurants,9000.0
2019-01-31,16.71,RGP,2019,1,Industrials,Consulting Services,929.0
2019-01-31,33.75,SFBS,2019,1,Financial Services,Banks-Regional,496.0
2019-01-31,38.13,SUPN,2019,1,Healthcare,Drug Manufacturers-Specialty & Generic,464.0
2019-01-31,74.58,ATNI,2019,1,Communication Services,Telecom Services,1700.0
2019-01-31,63.79,GKOS,2019,1,Healthcare,Medical Instruments & Supplies,600.0
2019-01-31,49.05,TSE,2019,1,Basic Materials,Specialty Chemicals,2700.0
2019-01-31,22.09,IIIN,2019,1,Industrials,Metal Fabrication,881.0
2019-01-31,58.0,KNSL,2019,1,Financial Services,Insurance-Property & Casualty,275.0
2019-01-31,49.16,SMP,2019,1,Consumer Cyclical,Auto Parts,4200.0
2019-01-31,37.44,DRQ,2019,1,Energy,Oil & Gas Equipment & Services,1444.0
2019-01-31,20.6,CLI,2019,1,Real Estate,REIT-Office,283.0
2019-01-31,12.76,DDD,2019,1,Technology,Computer Hardware,2472.0
2019-01-31,43.96,RGNX,2019,1,Healthcare,Biotechnology,257.0
2019-01-31,62.93,ALRM,2019,1,Technology,Software-Application,1361.0
2019-01-31,12.78,GLT,2019,1,Basic Materials,Paper & Paper Products,2557.0
2019-01-31,25.91,MLI,2019,1,Industrials,Metal Fabrication,4964.0
2019-01-31,21.93,REZI,2019,1,Industrials,Security & Protection Services,13000.0
2019-01-31,11.12,VIAV,2019,1,Technology,Communication Equipment,3600.0
2019-01-31,39.39,VICR,2019,1,Technology,Electronic Components,993.0
2019-01-31,17.22,OIS,2019,1,Energy,Oil & Gas Equipment & Services,2337.0
2019-01-31,14.36,CUTR,2019,1,Healthcare,Medical Devices,447.0
2019-01-31,62.66,WABC,2019,1,Financial Services,Banks-Regional,737.0
2019-01-31,24.47,HMST,2019,1,Financial Services,Banks-Regional,999.0
2019-01-31,10.71,CLF,2019,1,Basic Materials,Steel,2372.0
2019-01-31,35.6,USCR,2019,1,Basic Materials,Building Materials,3173.0
2019-01-31,48.45,CCOI,2019,1,Communication Services,Telecom Services,1110.0
2019-01-31,15.6,KN,2019,1,Technology,Communication Equipment,8500.0
2019-01-31,19.38,IRDM,2019,1,Communication Services,Telecom Services,497.0
2019-01-31,32.91,DXPE,2019,1,Industrials,Industrial Distribution,2747.0
2019-01-31,18.92,AMBC,2019,1,Financial Services,Insurance-Specialty,103.0
2019-01-31,32.06,SWM,2019,1,Basic Materials,Paper & Paper Products,3400.0
2019-01-31,41.39,CKH,2019,1,Energy,Oil & Gas Equipment & Services,2309.0
2019-01-31,35.05,ANDE,2019,1,Consumer Defensive,Food Distribution,2247.0
2019-01-31,28.19,MYGN,2019,1,Healthcare,Diagnostics & Research,2700.0
2019-01-31,42.41,GBX,2019,1,Industrials,Railroads,10600.0
2019-01-31,38.42,STBA,2019,1,Financial Services,Banks-Regional,1201.0
2019-01-31,31.98,RRGB,2019,1,Consumer Cyclical,Restaurants,24586.0
2019-01-31,19.72,DCOM,2019,1,Financial Services,Banks-Regional,421.0
2019-01-31,8.37,LQDT,2019,1,Consumer Cyclical,Internet Retail,574.0
2019-01-31,21.67,ANF,2019,1,Consumer Cyclical,Apparel Retail,8000.0
2019-01-31,23.05,ENVA,2019,1,Financial Services,Credit Services,1325.0
2019-01-31,16.64,PGTI,2019,1,Industrials,Building Products & Equipment,3000.0
2019-01-31,32.02,HA,2019,1,Industrials,Airlines,7087.0
2019-01-31,17.22,SBH,2019,1,Consumer Cyclical,Specialty Retail,30000.0
2019-01-31,19.1,TALO,2019,1,Energy,Oil & Gas E&P,440.0
2019-01-31,33.43,TTEC,2019,1,Technology,Information Technology Services,56200.0
2019-01-31,19.52,GPMT,2019,1,Real Estate,REIT-Mortgage,0.0
2019-01-31,12.64,DSPG,2019,1,Technology,Semiconductors,340.0
2019-01-31,16.63,KRG,2019,1,Real Estate,REIT-Retail,133.0
2019-01-31,28.44,CEVA,2019,1,Technology,Semiconductors,382.0
2019-01-31,25.75,MEI,2019,1,Technology,Electronic Components,6044.0
2019-01-31,45.6,KFY,2019,1,Industrials,Staffing & Employment Services,8198.0
2019-01-31,52.79,BMI,2019,1,Industrials,Electrical Equipment & Parts,1567.0
2019-01-31,22.53,KLIC,2019,1,Technology,Semiconductor Equipment & Materials,2544.0
2019-01-31,21.02,ARR,2019,1,Real Estate,REIT-Mortgage,0.0
2019-01-31,22.55,GEO,2019,1,Real Estate,REIT-Healthcare Facilities,23000.0
2019-01-31,32.06,GTY,2019,1,Real Estate,REIT-Retail,31.0
2019-01-31,215.8,COKE,2019,1,Consumer Defensive,Beverages-Non-Alcoholic,14800.0
2019-01-31,16.4,EGOV,2019,1,Technology,Software-Application,1000.0
2019-01-31,26.66,BGS,2019,1,Consumer Defensive,Packaged Foods,2952.0
2019-01-31,43.22,GVA,2019,1,Industrials,Engineering & Construction,7000.0
2019-01-31,64.79,AMN,2019,1,Healthcare,Medical Care Facilities,3236.0
2019-01-31,9.44,AROC,2019,1,Energy,Oil & Gas Equipment & Services,1700.0
2019-01-31,63.67,ECOL,2019,1,Industrials,Waste Management,3800.0
2019-01-31,82.44,LCII,2019,1,Consumer Cyclical,Recreational Vehicles,10500.0
2019-01-31,14.58,ADTN,2019,1,Technology,Communication Equipment,1790.0
2019-01-31,21.39,UFI,2019,1,Consumer Cyclical,Textile Manufacturing,2560.0
