,Ticker,pct change,Industry,Sector,FullTimeEmployees
52,BANC,29.890560875512996,Financial Services,Banks-Regional,600
53,ABCB,29.008531921153285,Financial Services,Banks-Regional,2656
54,UVV,28.38801711840229,Consumer Defensive,Tobacco,24000
55,IBP,28.11115585984695,Industrials,Building Products & Equipment,8500
56,EXTR,27.941176470588236,Technology,Communication Equipment,2584
57,CUBI,27.8104335047759,Financial Services,Banks-Regional,881
58,USPH,27.738450074515647,Healthcare,Medical Care Facilities,3200
59,PLUS,27.686039030666958,Technology,Software-Application,1497
60,IOSP,27.324617934082124,Basic Materials,Specialty Chemicals,2000
61,TRUP,27.25409836065574,Financial Services,Insurance-Specialty,738
62,SFNC,27.1417445482866,Financial Services,Banks-Regional,2904
63,CASH,27.128238623993035,Financial Services,Banks-Regional,1015
64,UFCS,27.06865048290264,Financial Services,Insurance-Property & Casualty,1173
65,SYKE,26.835607537361927,Technology,Information Technology Services,54900
66,VG,26.82926829268293,Communication Services,Telecom Services,2264
67,UFPI,26.780751791721517,Basic Materials,Lumber & Wood Production,12000
68,CRVL,25.000000000000007,Financial Services,Insurance Brokers,3824
69,HOPE,24.796747967479675,Financial Services,Banks-Regional,1416
70,PGTI,24.58296751536436,Industrials,Building Products & Equipment,3000
71,CALM,24.36340094950368,Consumer Defensive,Farm Products,3461
72,AZZ,24.077739787655215,Industrials,Electrical Equipment & Parts,4343
73,RNST,23.975588491717517,Financial Services,Banks-Regional,2527
74,NPK,23.968139029688633,Industrials,Aerospace & Defense,919
75,MCRI,23.855633802816893,Consumer Cyclical,Resorts & Casinos,2300
76,EIG,23.809523809523807,Financial Services,Insurance-Specialty,704
77,INGN,23.671738588176606,Healthcare,Medical Devices,1020
78,PBF,23.662048356424886,Energy,Oil & Gas Refining & Marketing,3442
79,MLAB,23.44723618090452,Technology,Scientific & Technical Instruments,460
80,BKU,23.294509151414314,Financial Services,Banks-Regional,1493
81,USNA,23.256360078277883,Consumer Defensive,Household & Personal Products,1909
82,MPAA,22.744750073942622,Consumer Cyclical,Auto Parts,4012
83,SCL,22.72086939021936,Basic Materials,Specialty Chemicals,2284
84,MDRX,22.56176853055917,Healthcare,Health Information Services,9600
85,THRM,22.405063291139236,Consumer Cyclical,Auto Parts,11000
86,LDL,22.350620067643735,Industrials,Specialty Industrial Machinery,3250
87,PARR,22.217502124044184,Energy,Oil & Gas Refining & Marketing,1408
88,OFIX,22.213720989543486,Healthcare,Medical Devices,1055
89,COLB,21.777914487849888,Financial Services,Banks-Regional,2162
90,NTUS,21.74817898022892,Healthcare,Medical Devices,1484
91,CEVA,21.61815068493151,Technology,Semiconductors,382
92,NSA,21.249270286047864,Real Estate,REIT-Industrial,459
93,TBK,21.21212121212121,Financial Services,Banks-Regional,1122
94,OSIS,21.069253327317835,Technology,Electronic Components,6758
95,TTEC,20.960229308491584,Technology,Information Technology Services,56200
96,PFBC,20.926711084191407,Financial Services,Banks-Regional,279
97,AEGN,20.662868979803203,Industrials,Engineering & Construction,4900
98,GVA,20.577953856909808,Industrials,Engineering & Construction,7000
99,AVD,20.199857244825125,Basic Materials,Agricultural Inputs,671
100,AMSF,20.039292730844785,Financial Services,Insurance-Specialty,431
101,NTGR,19.422572178477676,Technology,Communication Equipment,803
102,VBTX,18.877236273904998,Financial Services,Banks-Regional,676
103,INDB,18.680137575236465,Financial Services,Banks-Regional,1348
104,HMST,18.654997696913867,Financial Services,Banks-Regional,999
105,CORE,18.623382963143754,Consumer Defensive,Food Distribution,8555
106,CBB,18.611111111111107,Communication Services,Telecom Services,4400
107,FF,18.59259259259259,Basic Materials,Chemicals,538
108,HSII,18.589272593681113,Industrials,Staffing & Employment Services,1746
109,MATX,18.48463523340371,Industrials,Marine Shipping,1988
110,CVGW,18.142857142857142,Consumer Defensive,Packaged Foods,3657
111,TILE,17.92058516196447,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4110
112,HFWA,17.62208067940552,Financial Services,Banks-Regional,857
113,MMSI,17.53630984400215,Healthcare,Medical Instruments & Supplies,6000
114,LMNX,17.48480598410473,Healthcare,Medical Instruments & Supplies,1257
115,GFF,17.471910112359556,Industrials,Tools & Accessories,7400
116,NBTB,17.467718794835,Financial Services,Banks-Regional,1788
117,LCII,17.424864509771716,Consumer Cyclical,Recreational Vehicles,10500
118,WIRE,17.417093556214624,Industrials,Electrical Equipment & Parts,1380
119,KALU,17.152761176189333,Basic Materials,Aluminum,2585
120,COOP,16.988416988416986,Financial Services,Mortgage Finance,9100
121,PRSC,16.87979539641944,Healthcare,Medical Care Facilities,3800
122,WDFC,16.81702990369995,Basic Materials,Specialty Chemicals,522
123,EPAY,16.683484695593677,Technology,Software-Infrastructure,2000
124,EGOV,16.565040650406495,Technology,Software-Application,1000
125,BRKL,16.521739130434785,Financial Services,Banks-Regional,763
126,CLI,16.445396145610278,Real Estate,REIT-Office,283
127,FMBI,16.440586001085183,Financial Services,Banks-Regional,2122
128,HAFC,16.273187183811128,Financial Services,Banks-Regional,633
129,FORM,16.11111111111111,Technology,Semiconductors,1836
130,DGII,16.080843585237258,Technology,Communication Equipment,656
131,JJSF,15.899545727264933,Consumer Defensive,Packaged Foods,4100
132,CBU,15.798698047070594,Financial Services,Banks-Regional,2752
133,IVC,15.756181713628523,Healthcare,Medical Devices,3900
134,SXI,15.706554419723393,Industrials,Specialty Industrial Machinery,3800
135,VIVO,15.692007797270948,Healthcare,Diagnostics & Research,0
136,DCOM,15.608919382504283,Financial Services,Banks-Regional,421
137,SPSC,15.539096994730093,Technology,Software-Infrastructure,1363
138,SBCF,15.487316421895864,Financial Services,Banks-Regional,968
139,BEAT,15.410958904109581,Healthcare,Diagnostics & Research,1700
140,ATNI,15.083727470279939,Communication Services,Telecom Services,1700
141,AEIS,14.984059511158343,Industrials,Electrical Equipment & Parts,10917
142,BGS,14.791547687035989,Consumer Defensive,Packaged Foods,2952
143,AMPH,14.75755446240337,Healthcare,Drug Manufacturers-Specialty & Generic,2027
144,CLB,14.704800441419897,Energy,Oil & Gas Equipment & Services,3800
145,BHLB,14.462384060460327,Financial Services,Banks-Regional,1507
146,TBI,14.36335403726709,Industrials,Staffing & Employment Services,6200
147,KFY,14.10488245931284,Industrials,Staffing & Employment Services,8198
148,CPK,14.079295154185026,Utilities,Utilities-Regulated Gas,955
149,PDCE,13.937804421131519,Energy,Oil & Gas E&P,540
150,PFS,13.846153846153845,Financial Services,Banks-Regional,968
151,MNRO,13.711869525823012,Consumer Cyclical,Auto Parts,8184
152,NBHC,13.664014974262992,Financial Services,Banks-Regional,1229
153,CVBF,13.652482269503558,Financial Services,Banks-Regional,0
154,ALG,13.531669865643,Industrials,Farm & Heavy Construction Machinery,4270
155,FDP,13.503086419753085,Consumer Defensive,Farm Products,38000
156,ELY,13.375796178343947,Consumer Cyclical,Leisure,4200
157,MATW,13.320860617399447,Industrials,Conglomerates,11000
158,MYGN,13.29935125115847,Healthcare,Diagnostics & Research,2700
159,AVAV,13.165931455717676,Industrials,Aerospace & Defense,823
160,FCF,13.009922822491738,Financial Services,Banks-Regional,1399
161,WABC,12.983957219251337,Financial Services,Banks-Regional,737
162,BCPC,12.878289473684209,Basic Materials,Specialty Chemicals,1341
163,JOE,12.69584008643977,Real Estate,Real Estate-Diversified,55
164,ASTE,12.62899262899263,Industrials,Farm & Heavy Construction Machinery,3582
165,OXM,12.347226574741464,Consumer Cyclical,Apparel Manufacturing,6100
166,BANR,11.949411251635405,Financial Services,Banks-Regional,2198
167,NWBI,11.874533233756534,Financial Services,Banks-Regional,2523
168,VIAV,11.822660098522164,Technology,Communication Equipment,3600
169,CVCO,11.763293722242224,Consumer Cyclical,Residential Construction,5000
170,FBNC,11.419423692636057,Financial Services,Banks-Regional,1065
171,PRK,11.129531388152085,Financial Services,Banks-Regional,1907
172,IRBT,10.87570621468926,Technology,Consumer Electronics,1159
173,STBA,10.804672290720317,Financial Services,Banks-Regional,1201
174,RMAX,10.777479892761384,Real Estate,Real Estate Services,500
175,SENEA,10.697032436162877,Consumer Defensive,Packaged Foods,3200
176,AMCX,10.685591858596684,Communication Services,Broadcasting,2114
177,UCBI,10.159055926115942,Financial Services,Banks-Regional,2414
178,CAMP,10.135474159558452,Technology,Communication Equipment,1080
179,MSTR,9.866696413631546,Technology,Software-Application,2073
180,NX,9.68824940047963,Industrials,Building Products & Equipment,3767
181,NFBK,9.547738693467334,Financial Services,Banks-Regional,357
182,VRTU,9.385582970488636,Technology,Information Technology Services,22883
183,CTS,9.297052154195013,Technology,Electronic Components,3570
184,PAHC,9.293063391968142,Healthcare,Drug Manufacturers-Specialty & Generic,1700
185,CCS,9.090909090909086,Consumer Cyclical,Residential Construction,1460
186,RUTH,8.793969849246233,Consumer Cyclical,Restaurants,5740
187,TMP,8.707264957264945,Financial Services,Banks-Regional,934
188,FFBC,8.577753182069731,Financial Services,Banks-Regional,2065
189,PRA,8.572017308881112,Financial Services,Insurance-Property & Casualty,961
190,PETS,8.401400233372236,Healthcare,Pharmaceutical Retailers,214
191,HMN,8.167570825798677,Financial Services,Insurance-Property & Casualty,1538
192,NP,8.089059746916542,Basic Materials,Paper & Paper Products,2324
193,CTB,8.084544253632767,Consumer Cyclical,Auto Parts,8720
194,AGO,7.604994324631094,Financial Services,Insurance-Specialty,441
195,ITGR,7.5047619047619,Healthcare,Medical Devices,8250
196,SWM,7.454155751369379,Basic Materials,Paper & Paper Products,3400
197,ACLS,7.335907335907334,Technology,Semiconductor Equipment & Materials,960
198,CHCO,7.252410166520601,Financial Services,Banks-Regional,921
199,GDOT,7.12545676004873,Financial Services,Credit Services,1200
200,RGNX,6.867469879518075,Healthcare,Biotechnology,257
201,KAMN,6.836559666748343,Industrials,Aerospace & Defense,2935
202,AIN,6.621067031463735,Consumer Cyclical,Textile Manufacturing,4000
203,DEA,6.577415599534336,Real Estate,REIT-Office,37
204,SPOK,6.55021834061135,Communication Services,Telecom Services,613
205,MOV,6.534422403733954,Consumer Cyclical,Luxury Goods,1145
206,MTRX,6.523855890944498,Energy,Oil & Gas Equipment & Services,2900
207,COHU,6.130903065451535,Technology,Semiconductor Equipment & Materials,3200
208,AAON,6.072351421188631,Industrials,Building Products & Equipment,2290
209,REGI,5.920344456404726,Energy,Oil & Gas Refining & Marketing,829
210,MHO,5.839416058394165,Consumer Cyclical,Residential Construction,1401
211,NSIT,5.77229299363057,Technology,Information Technology Services,11261
212,AWR,5.50655542312277,Utilities,Utilities-Regulated Water,841
213,ANF,5.481481481481483,Consumer Cyclical,Apparel Retail,8000
214,MD,5.260954507396032,Healthcare,Medical Care Facilities,9480
215,VGR,5.129292072912254,Consumer Defensive,Tobacco,1418
216,OMI,4.863813229571985,Healthcare,Medical Distribution,15400
217,ADUS,4.725085910652927,Healthcare,Medical Care Facilities,5002
218,CPF,4.722979109900087,Financial Services,Banks-Regional,789
219,SCHL,4.61618257261411,Communication Services,Publishing,8300
220,VVI,4.427913567127169,Industrials,Specialty Business Services,5361
221,LPG,4.248088360237893,Energy,Oil & Gas Midstream,585
222,SMP,4.178712220762145,Consumer Cyclical,Auto Parts,4200
223,STC,4.098580230377716,Financial Services,Insurance-Property & Casualty,5300
224,ARI,4.062681369704,Real Estate,REIT-Mortgage,0
225,VSTO,3.7968995731296284,Consumer Cyclical,Leisure,4400
226,DORM,3.665472930271755,Consumer Cyclical,Auto Parts,2732
227,FSS,3.659305993690852,Industrials,Pollution & Treatment Controls,3600
228,EPAC,3.5475792988313914,Industrials,Specialty Industrial Machinery,2300
229,PLT,3.3530156052298676,Technology,Communication Equipment,6584
230,BPFH,2.9982363315696636,Financial Services,Banks-Regional,779
231,B,2.938683243854194,Industrials,Specialty Industrial Machinery,5749
232,RMBS,2.9335634167385662,Technology,Semiconductors,685
233,MGLN,2.497567304573466,Healthcare,Healthcare Plans,10100
234,IBTX,2.4687499999999973,Financial Services,Banks-Regional,1469
235,IIIN,2.390057361376673,Industrials,Metal Fabrication,881
236,CHRS,2.264808362369336,Healthcare,Biotechnology,306
237,ETH,2.156721782890012,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3369
238,SIG,2.0858598108173645,Consumer Cyclical,Luxury Goods,26126
239,MDC,2.075989032510776,Consumer Cyclical,Residential Construction,1656
240,BANF,1.6376663254861836,Financial Services,Banks-Regional,1948
241,PSMT,1.4580069887938232,Consumer Defensive,Discount Stores,9500
242,NWN,1.383125864453671,Utilities,Utilities-Regulated Gas,1200
243,TPRE,1.3422818791946287,Financial Services,Insurance-Reinsurance,35
244,ROIC,1.2849162011173012,Real Estate,REIT-Retail,73
245,PATK,1.1494252873563218,Consumer Cyclical,Recreational Vehicles,7500
246,ONB,1.1061946902654893,Financial Services,Banks-Regional,2484
247,CPSI,0.9849246231155819,Healthcare,Health Information Services,2000
248,CFFN,0.7961783439490419,Financial Services,Banks-Regional,668
249,MCS,0.5798629414865548,Communication Services,Entertainment,3465
250,APOG,0.5745805561939784,Industrials,Building Products & Equipment,7200
251,GES,0.5296610169491413,Consumer Cyclical,Apparel Retail,15800
252,KOP,0.49315068493150604,Basic Materials,Specialty Chemicals,2120
253,ESE,0.3320420586607566,Technology,Scientific & Technical Instruments,2713
254,AIT,0.1481847369720975,Industrials,Industrial Distribution,6141
255,CATM,0.11887072808320698,Industrials,Business Equipment & Supplies,1987
256,WGO,0.050251256281397046,Consumer Cyclical,Recreational Vehicles,5505
257,EXTN,0.0,Energy,Oil & Gas Equipment & Services,3600
258,FCPT,0.0,Real Estate,REIT-Hotel & Motel,361
259,AROC,0.0,Energy,Oil & Gas Equipment & Services,1700
260,SCVL,-0.0862068965517223,Consumer Cyclical,Apparel Retail,2200
261,FOE,-0.0899280575539709,Basic Materials,Specialty Chemicals,5922
262,UVE,-0.21570319240725072,Financial Services,Insurance-Property & Casualty,805
263,NXGN,-1.0545905707195915,Healthcare,Health Information Services,2754
264,PRLB,-1.099073637933746,Industrials,Metal Fabrication,2535
265,IRDM,-1.1890606420927425,Communication Services,Telecom Services,497
266,HUBG,-1.3657056145675135,Industrials,Integrated Freight & Logistics,5000
267,ABM,-1.4049877063575769,Industrials,Specialty Business Services,140000
268,AHH,-1.8129770992366363,Real Estate,REIT-Diversified,169
269,BJRI,-1.8863584080975393,Consumer Cyclical,Restaurants,22725
270,ADC,-1.9123271550455974,Real Estate,REIT-Retail,41
271,KWR,-2.1485891793942486,Basic Materials,Specialty Chemicals,4500
272,BMI,-2.167605393411838,Industrials,Electrical Equipment & Parts,1567
273,RGP,-2.2031823745410004,Industrials,Consulting Services,929
274,GPRE,-2.2270742358078675,Basic Materials,Specialty Chemicals,820
275,OMCL,-2.413127413127413,Healthcare,Health Information Services,2670
276,ABTX,-2.5792811839323595,Financial Services,Banks-Regional,598
277,EHTH,-2.605210420841681,Financial Services,Insurance Brokers,1500
278,GNL,-2.6415094339622636,Real Estate,REIT-Office,1
279,ONTO,-2.6420079260237683,Technology,Semiconductors,1340
280,REX,-2.6632143517662246,Energy,Oil & Gas Refining & Marketing,128
281,ANIK,-2.672955974842776,Healthcare,Biotechnology,154
282,ITRI,-2.846876727473745,Technology,Scientific & Technical Instruments,6700
283,SANM,-2.915451895043739,Technology,Electronic Components,30000
284,CROX,-3.5156249999999947,Consumer Cyclical,Footwear & Accessories,3803
285,XNCR,-3.625170998632019,Healthcare,Biotechnology,166
286,DBD,-3.6889332003988016,Technology,Software-Application,22000
287,SSP,-3.8421052631578965,Communication Services,Broadcasting,5900
288,AGYS,-3.9039039039039096,Technology,Software-Application,1275
289,CUTR,-3.9874902267396526,Healthcare,Medical Devices,447
290,MED,-4.312047399605011,Consumer Cyclical,Personal Services,550
291,RES,-4.351464435146455,Energy,Oil & Gas Equipment & Services,2700
292,PRGS,-4.3750000000000036,Technology,Software-Application,1538
293,FWRD,-4.394326900720764,Industrials,Integrated Freight & Logistics,4640
294,CHCT,-4.449267498643518,Real Estate,REIT-Healthcare Facilities,25
295,CRY,-4.452690166975885,Healthcare,Medical Devices,1200
296,KELYA,-4.643962848297214,Industrials,Staffing & Employment Services,7700
297,TRST,-4.723127035830619,Financial Services,Banks-Regional,771
298,CNXN,-4.9028268551236724,Technology,Electronics & Computer Distribution,2609
299,AVA,-4.975968334746975,Utilities,Utilities-Diversified,1920
300,PRFT,-5.140186915887844,Technology,Information Technology Services,3454
301,WNC,-5.409974640743876,Industrials,Farm & Heavy Construction Machinery,6900
302,CWT,-5.4576708207993105,Utilities,Utilities-Regulated Water,1224
303,IPAR,-5.583543240973964,Consumer Defensive,Household & Personal Products,402
304,CAL,-5.853840417598808,Consumer Cyclical,Footwear & Accessories,11400
305,HI,-6.007424907188664,Industrials,Specialty Industrial Machinery,11000
306,POWI,-6.066214271026107,Technology,Semiconductors,699
307,WRE,-6.097560975609764,Real Estate,REIT-Office,125
308,HAYN,-6.105205778141189,Industrials,Metal Fabrication,1037
309,AEL,-6.158967956720767,Financial Services,Insurance-Life,608
310,GPI,-6.195508586525756,Consumer Cyclical,Auto & Truck Dealerships,15296
311,TTMI,-6.758832565284184,Technology,Electronic Components,25700
312,CCOI,-6.831940040357464,Communication Services,Telecom Services,1110
313,INVA,-6.925996204933591,Healthcare,Biotechnology,5
314,SCSC,-7.014276846679075,Technology,Electronics & Computer Distribution,2200
315,MTH,-7.119741100323608,Consumer Cyclical,Residential Construction,1510
316,AJRD,-7.279693486590041,Industrials,Aerospace & Defense,4814
317,INN,-7.280334728033481,Real Estate,REIT-Hotel & Motel,59
318,UHT,-7.438512297540489,Real Estate,REIT-Healthcare Facilities,0
319,MANT,-7.572751322751333,Technology,Software-Application,8900
320,HWKN,-7.6600503214984474,Basic Materials,Specialty Chemicals,656
321,ALGT,-8.00810343800274,Industrials,Airlines,4275
322,NXRT,-8.021390374331556,Real Estate,REIT-Residential,3
323,GTY,-8.046647230320715,Real Estate,REIT-Retail,31
324,CNMD,-8.149829738933038,Healthcare,Medical Devices,3300
325,SAH,-8.21616871704744,Consumer Cyclical,Auto & Truck Dealerships,9300
326,ALEX,-8.354573775134511,Real Estate,REIT-Diversified,793
327,PLXS,-8.505154639175254,Technology,Electronic Components,19500
328,PLCE,-8.605072463768115,Consumer Cyclical,Apparel Retail,3900
329,LTC,-8.762169680111267,Real Estate,REIT-Healthcare Facilities,22
330,SHAK,-8.964646464646457,Consumer Cyclical,Restaurants,7603
331,AIR,-9.014834537847094,Industrials,Aerospace & Defense,4200
332,MTDR,-9.054122407688412,Energy,Oil & Gas E&P,304
333,AKR,-9.170437405731521,Real Estate,REIT-Retail,118
334,LZB,-9.295659295659293,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9500
335,AAWW,-9.337203676826316,Industrials,Airports & Air Services,3587
336,SAFT,-9.879389854558355,Financial Services,Insurance-Property & Casualty,609
337,ABG,-10.038552787663102,Consumer Cyclical,Auto & Truck Dealerships,8500
338,CUB,-10.666666666666664,Industrials,Aerospace & Defense,6100
339,ALRM,-11.091127098321351,Technology,Software-Application,1361
340,WETF,-11.096938775510216,Financial Services,Asset Management,211
341,CNSL,-11.121718377088314,Communication Services,Telecom Services,3400
342,STAR,-11.167945439045173,Real Estate,REIT-Diversified,155
343,HP,-11.223155929038292,Energy,Oil & Gas Drilling,4138
344,RGS,-11.307420494699643,Consumer Cyclical,Personal Services,7000
345,BFS,-11.351667641895844,Real Estate,REIT-Retail,116
346,SBH,-11.43779132305485,Consumer Cyclical,Specialty Retail,30000
347,UNF,-11.449136276391547,Industrials,Specialty Business Services,14000
348,FUL,-12.832465039758706,Basic Materials,Specialty Chemicals,6369
349,SRDX,-13.073507646768634,Healthcare,Diagnostics & Research,370
350,SEM,-13.518052057094874,Healthcare,Medical Care Facilities,35700
351,SHOO,-13.63335539377897,Consumer Cyclical,Footwear & Accessories,2500
352,MEI,-13.634935595350308,Technology,Electronic Components,6044
353,SBSI,-13.65528726061616,Financial Services,Banks-Regional,845
354,NMIH,-13.737075332348606,Financial Services,Insurance-Property & Casualty,261
355,ECOL,-13.776070252469824,Industrials,Waste Management,3800
356,PTEN,-13.793103448275861,Energy,Oil & Gas Drilling,5800
357,CAKE,-13.879852526566902,Consumer Cyclical,Restaurants,46250
358,BRC,-13.881636205396003,Industrials,Security & Protection Services,5400
359,HVT,-13.945895522388053,Consumer Cyclical,Home Improvement Retail,3425
360,MTSC,-13.988329916416978,Technology,Scientific & Technical Instruments,3500
361,UFI,-14.493783303730012,Consumer Cyclical,Textile Manufacturing,2560
362,DIOD,-15.013054830287203,Technology,Semiconductors,6605
363,RC,-15.053050397877993,Real Estate,REIT-Mortgage,500
364,CATO,-15.15480717001629,Consumer Cyclical,Apparel Retail,10060
365,VRTS,-15.469095862421254,Financial Services,Asset Management,578
366,MRTN,-15.53672316384181,Industrials,Trucking,4087
367,AAT,-15.723598435462844,Real Estate,REIT-Diversified,199
368,MLI,-15.830258302583022,Industrials,Metal Fabrication,4964
369,TNC,-15.908282971916096,Industrials,Specialty Industrial Machinery,4373
370,SPPI,-16.08623548922056,Healthcare,Biotechnology,146
371,PBI,-16.12590799031478,Industrials,Business Equipment & Supplies,11000
372,SITC,-16.389548693586708,Real Estate,REIT-Retail,361
373,DSPG,-16.419491525423737,Technology,Semiconductors,340
374,KRA,-16.43588199879591,Basic Materials,Specialty Chemicals,1944
375,MIK,-16.689280868385353,Consumer Cyclical,Specialty Retail,12000
376,CIR,-17.1767497034401,Industrials,Specialty Industrial Machinery,3200
377,BHE,-17.223028543783254,Technology,Electronic Components,10600
378,MMI,-17.63898421413864,Real Estate,Real Estate Services,877
379,MTRN,-17.678571428571438,Basic Materials,Other Industrial Metals & Mining,2600
380,RPT,-17.820590006020474,Real Estate,REIT-Retail,104
381,KRG,-17.855765522560738,Real Estate,REIT-Retail,133
382,WTS,-18.039057781356956,Industrials,Specialty Industrial Machinery,4800
383,VICR,-18.0921052631579,Technology,Electronic Components,993
384,LCI,-18.220338983050855,Healthcare,Drug Manufacturers-Specialty & Generic,954
385,ZEUS,-18.393782383419698,Basic Materials,Steel,1551
386,IRET,-18.70503597122302,Real Estate,REIT-Residential,361
387,SPTN,-19.03881700554529,Consumer Defensive,Food Distribution,10400
388,DLX,-19.050238357169064,Communication Services,Advertising Agencies,6388
389,LQDT,-19.07692307692308,Consumer Cyclical,Internet Retail,574
390,BIG,-19.12298910223144,Consumer Defensive,Discount Stores,10500
391,TISI,-19.336670838548184,Industrials,Specialty Business Services,5500
392,QNST,-19.34731934731935,Communication Services,Advertising Agencies,592
393,LNN,-19.364640883977895,Industrials,Farm & Heavy Construction Machinery,1125
394,VNDA,-19.54887218045113,Healthcare,Biotechnology,284
395,RPAI,-19.769803656059594,Real Estate,REIT-Retail,215
396,EVTC,-19.832735961768226,Technology,Software-Infrastructure,2300
397,GCI,-20.195272353545732,Communication Services,Publishing,21255
398,SKT,-20.336391437308862,Real Estate,REIT-Retail,285
399,MDP,-20.3699421965318,Communication Services,Publishing,5290
400,BRKS,-20.880149812734086,Technology,Semiconductor Equipment & Materials,3159
401,VRA,-21.00253807106599,Consumer Cyclical,Footwear & Accessories,2700
402,MYRG,-21.445900048520144,Industrials,Engineering & Construction,7100
403,FLOW,-21.461841633823,Industrials,Specialty Industrial Machinery,5000
404,TUP,-21.491464510332435,Consumer Cyclical,Packaging & Containers,11300
405,BDN,-21.595900439238648,Real Estate,REIT-Office,337
406,EAT,-21.856100104275278,Consumer Cyclical,Restaurants,62200
407,UBA,-22.141372141372152,Real Estate,REIT-Retail,105
408,LPI,-22.77847309136421,Energy,Oil & Gas E&P,280
409,CTRE,-23.10502283105024,Real Estate,REIT-Healthcare Facilities,52
410,XPER,-23.55881372875707,Technology,Semiconductor Equipment & Materials,1900
411,IVR,-23.809523809523803,Real Estate,REIT-Mortgage,0
412,GLT,-24.023861171366594,Basic Materials,Paper & Paper Products,2557
413,ANIP,-24.033240997229914,Healthcare,Drug Manufacturers-Specialty & Generic,338
414,UEIC,-24.128529698149954,Technology,Consumer Electronics,4347
415,FSP,-24.444444444444457,Real Estate,REIT-Office,37
416,MYE,-24.999999999999986,Consumer Cyclical,Packaging & Containers,1640
417,DRQ,-25.325004220834053,Energy,Oil & Gas Equipment & Services,1444
418,CRS,-25.338619094813343,Industrials,Metal Fabrication,4600
419,RRGB,-25.52640103660511,Consumer Cyclical,Restaurants,24586
420,GME,-25.713266761768907,Consumer Cyclical,Specialty Retail,14000
