,Ticker,pct change,Industry,Sector,FullTimeEmployees
197,GPI,31.16499871696177,Consumer Cyclical,Auto & Truck Dealerships,15296
198,BHE,31.147540983606557,Technology,Electronic Components,10600
199,SENEA,31.011235955056176,Consumer Defensive,Packaged Foods,3200
200,CEVA,30.998509687034275,Technology,Semiconductors,382
201,MERC,30.98591549295775,Basic Materials,Paper & Paper Products,2325
202,LZB,30.950080515297905,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9500
203,FMBI,30.915576694411417,Financial Services,Banks-Regional,2122
204,FBNC,30.913780397936623,Financial Services,Banks-Regional,1065
205,ECOL,30.88504577822991,Industrials,Waste Management,3800
206,EXTN,30.878661087866107,Energy,Oil & Gas Equipment & Services,3600
207,STBA,30.814549180327866,Financial Services,Banks-Regional,1201
208,FBC,30.772086117297707,Financial Services,Banks-Regional,4871
209,WABC,30.605434609883996,Financial Services,Banks-Regional,737
210,PFS,30.600706713780916,Financial Services,Banks-Regional,968
211,USCR,30.56488549618321,Basic Materials,Building Materials,3173
212,HOPE,30.56190041114665,Financial Services,Banks-Regional,1416
213,HWKN,30.54680259499537,Basic Materials,Specialty Chemicals,656
214,POWI,30.537951363301392,Technology,Semiconductors,699
215,QEP,30.363932645301468,Energy,Oil & Gas E&P,248
216,HUBG,30.354285714285716,Industrials,Integrated Freight & Logistics,5000
217,ALG,30.31537450722733,Industrials,Farm & Heavy Construction Machinery,4270
218,NWBI,30.282861896838604,Financial Services,Banks-Regional,2523
219,MED,30.266634638481865,Consumer Cyclical,Personal Services,550
220,AAOI,30.162116040955635,Technology,Semiconductors,3115
221,WNC,30.088495575221234,Industrials,Farm & Heavy Construction Machinery,6900
222,CUBI,29.927414852037966,Financial Services,Banks-Regional,881
223,SMP,29.894776399849675,Consumer Cyclical,Auto Parts,4200
224,FELE,29.87146529562981,Industrials,Specialty Industrial Machinery,5500
225,GTY,29.854845037269516,Real Estate,REIT-Retail,31
226,GVA,29.76363636363636,Industrials,Engineering & Construction,7000
227,CTS,29.687499999999993,Technology,Electronic Components,3570
228,HFWA,29.66990291262136,Financial Services,Banks-Regional,857
229,CCS,29.571428571428577,Consumer Cyclical,Residential Construction,1460
230,AAWW,29.568552253116014,Industrials,Airports & Air Services,3587
231,MXL,29.44954128440367,Technology,Semiconductors,697
232,HI,29.387222946544988,Industrials,Specialty Industrial Machinery,11000
233,RWT,29.19132149901381,Real Estate,REIT-Mortgage,372
234,NP,29.06103286384977,Basic Materials,Paper & Paper Products,2324
235,MHO,28.83240667196187,Consumer Cyclical,Residential Construction,1401
236,SNEX,28.81313131313131,Financial Services,Capital Markets,2950
237,SFNC,28.70474658085277,Financial Services,Banks-Regional,2904
238,FARO,28.69444444444444,Technology,Scientific & Technical Instruments,1818
239,REGI,28.556701030927833,Energy,Oil & Gas Refining & Marketing,829
240,MDP,28.46999154691462,Communication Services,Publishing,5290
241,CLI,28.35975189524466,Real Estate,REIT-Office,283
242,HMN,28.22429906542056,Financial Services,Insurance-Property & Casualty,1538
243,SEM,28.075471698113212,Healthcare,Medical Care Facilities,35700
244,DRH,28.013876843018203,Real Estate,REIT-Hotel & Motel,31
245,OPI,27.98321531602413,Real Estate,REIT-Office,0
246,MRTN,27.98283261802575,Industrials,Trucking,4087
247,OSIS,27.982133473462955,Technology,Electronic Components,6758
248,CSGS,27.809917355371905,Technology,Software-Infrastructure,4339
249,CHS,27.79708130646282,Consumer Cyclical,Apparel Retail,4788
250,SCHL,27.711097073068018,Communication Services,Publishing,8300
251,KELYA,27.66143106457244,Industrials,Staffing & Employment Services,7700
252,OIS,27.615384615384613,Energy,Oil & Gas Equipment & Services,2337
253,ETH,27.54409769335143,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3369
254,IRDM,27.499999999999996,Communication Services,Telecom Services,497
255,IOSP,27.226277372262768,Basic Materials,Specialty Chemicals,2000
256,USPH,27.13675213675214,Healthcare,Medical Care Facilities,3200
257,UFI,26.84646031259577,Consumer Cyclical,Textile Manufacturing,2560
258,AIN,26.73866090712742,Consumer Cyclical,Textile Manufacturing,4000
259,AMN,26.73602080624187,Healthcare,Medical Care Facilities,3236
260,UNF,26.696832579185525,Industrials,Specialty Business Services,14000
261,DSPG,26.666666666666668,Technology,Semiconductors,340
262,NYMT,26.666666666666668,Real Estate,REIT-Mortgage,55
263,UNFI,26.613579212070405,Consumer Defensive,Food Distribution,28300
264,ABM,26.469147894221358,Industrials,Specialty Business Services,140000
265,PRK,26.36637138559251,Financial Services,Banks-Regional,1907
266,SJI,26.209557732264766,Utilities,Utilities-Diversified,1100
267,AHH,26.080988332189435,Real Estate,REIT-Diversified,169
268,CWT,25.9882005899705,Utilities,Utilities-Regulated Water,1224
269,FORM,25.80357142857142,Technology,Semiconductors,1836
270,ARCB,25.750452079565996,Industrials,Trucking,13000
271,APOG,25.728155339805824,Industrials,Building Products & Equipment,7200
272,NPK,25.667293233082706,Industrials,Aerospace & Defense,919
273,BANR,25.64056620677298,Financial Services,Banks-Regional,2198
274,FLOW,25.639426076107302,Industrials,Specialty Industrial Machinery,5000
275,FORR,25.564610011641452,Industrials,Consulting Services,1823
276,HAYN,25.564084670853692,Industrials,Metal Fabrication,1037
277,DIOD,25.477210751850414,Technology,Semiconductors,6605
278,CFFN,25.45565006075335,Financial Services,Banks-Regional,668
279,VRTS,25.455315544260905,Financial Services,Asset Management,578
280,CNSL,25.363128491620117,Communication Services,Telecom Services,3400
281,SAH,25.240174672489076,Consumer Cyclical,Auto & Truck Dealerships,9300
282,VG,25.10948905109489,Communication Services,Telecom Services,2264
283,RGNX,25.067385444743934,Healthcare,Biotechnology,257
284,LPSN,25.033112582781452,Technology,Software-Application,1213
285,DAKT,24.953271028037385,Technology,Computer Hardware,2395
286,RNST,24.798673614400755,Financial Services,Banks-Regional,2527
287,FSP,24.691358024691365,Real Estate,REIT-Office,37
288,XHR,24.665293511843466,Real Estate,REIT-Hotel & Motel,48
289,BHLB,24.613297150610585,Financial Services,Banks-Regional,1507
290,GDOT,24.543524416135885,Financial Services,Credit Services,1200
291,WTS,24.43251533742331,Industrials,Specialty Industrial Machinery,4800
292,UNIT,24.39984258166076,Real Estate,REIT-Specialty,899
293,MGLN,24.25249169435216,Healthcare,Healthcare Plans,10100
294,GMS,24.00956284153006,Industrials,Building Products & Equipment,5308
295,TNC,24.00280898876405,Industrials,Specialty Industrial Machinery,4373
296,AEGN,23.92405063291139,Industrials,Engineering & Construction,4900
297,PRAA,23.913043478260875,Financial Services,Credit Services,3811
298,ABG,23.69529983792545,Consumer Cyclical,Auto & Truck Dealerships,8500
299,IRT,23.654708520179376,Real Estate,REIT-Residential,410
300,BFS,23.63008557273683,Real Estate,REIT-Retail,116
301,LGIH,23.56421858684302,Consumer Cyclical,Residential Construction,953
302,DHC,23.50765979926043,Real Estate,REIT-Healthcare Facilities,0
303,SAFT,23.44640434192673,Financial Services,Insurance-Property & Casualty,609
304,WSR,23.36578581363005,Real Estate,REIT-Retail,85
305,ENTA,23.28358208955224,Healthcare,Biotechnology,141
306,CRS,23.251313243019077,Industrials,Metal Fabrication,4600
307,WD,23.2051282051282,Financial Services,Mortgage Finance,861
308,ANIK,23.16176470588236,Healthcare,Biotechnology,154
309,STC,23.046874999999993,Financial Services,Insurance-Property & Casualty,5300
310,WWW,22.96127562642369,Consumer Cyclical,Footwear & Accessories,4000
311,FUL,22.955909749534264,Basic Materials,Specialty Chemicals,6369
312,FHB,22.860425043078692,Financial Services,Banks-Regional,2099
313,WRE,22.82043438360354,Real Estate,REIT-Office,125
314,BIG,22.764389563831905,Consumer Defensive,Discount Stores,10500
315,EVTC,22.591549295774644,Technology,Software-Infrastructure,2300
316,UHT,22.503430400975766,Real Estate,REIT-Healthcare Facilities,0
317,EGBN,22.493847415914683,Financial Services,Banks-Regional,515
318,NFBK,22.483725588382566,Financial Services,Banks-Regional,357
319,IVR,22.46575342465753,Real Estate,REIT-Mortgage,0
320,UEIC,22.308288148721918,Technology,Consumer Electronics,4347
321,BDN,22.289521502119936,Real Estate,REIT-Office,337
322,SCSC,22.23048327137547,Technology,Electronics & Computer Distribution,2200
323,TRHC,22.229639519359147,Healthcare,Health Information Services,1286
324,FLGT,22.212618841832327,Healthcare,Diagnostics & Research,473
325,DLX,21.938276776986456,Communication Services,Advertising Agencies,6388
326,PETS,21.889900303424366,Healthcare,Pharmaceutical Retailers,214
327,PDCE,21.645081289611465,Energy,Oil & Gas E&P,540
328,RGP,21.50649350649351,Industrials,Consulting Services,929
329,SRDX,21.456692913385826,Healthcare,Diagnostics & Research,370
330,UFCS,21.43583485865365,Financial Services,Insurance-Property & Casualty,1173
331,NSA,21.20525600362483,Real Estate,REIT-Industrial,459
332,ELY,20.52919708029197,Consumer Cyclical,Leisure,4200
333,NEO,20.420070011668614,Healthcare,Diagnostics & Research,1700
334,MYE,20.34965034965035,Consumer Cyclical,Packaging & Containers,1640
335,HVT,20.042194092827003,Consumer Cyclical,Home Improvement Retail,3425
336,ECPG,19.99999999999999,Financial Services,Mortgage Finance,7300
337,ADC,19.826275787187832,Real Estate,REIT-Retail,41
338,MCRI,19.705197827773475,Consumer Cyclical,Resorts & Casinos,2300
339,FBK,19.653179190751437,Financial Services,Banks-Regional,1377
340,CNXN,19.65112139551442,Technology,Electronics & Computer Distribution,2609
341,CHCT,19.583152409900137,Real Estate,REIT-Healthcare Facilities,25
342,AZZ,19.43661971830986,Industrials,Electrical Equipment & Parts,4343
343,CAKE,19.33867735470943,Consumer Cyclical,Restaurants,46250
344,AEL,19.29902395740904,Financial Services,Insurance-Life,608
345,CCOI,19.2019347037485,Communication Services,Telecom Services,1110
346,JJSF,19.073671588098627,Consumer Defensive,Packaged Foods,4100
347,FIZZ,19.068128425998424,Consumer Defensive,Beverages-Non-Alcoholic,1550
348,PRGS,18.916379580331974,Technology,Software-Application,1538
349,ADTN,18.747203579418347,Technology,Communication Equipment,1790
350,KN,18.611609814482353,Technology,Communication Equipment,8500
351,KAMN,18.57755977927651,Industrials,Aerospace & Defense,2935
352,JRVR,18.363417569193732,Financial Services,Insurance-Specialty,800
353,HT,18.279069767441857,Real Estate,REIT-Hotel & Motel,49
354,AMSF,18.187650360866083,Financial Services,Insurance-Specialty,431
355,STMP,18.168338421282172,Technology,Software-Application,1313
356,PLT,18.133674214755295,Technology,Communication Equipment,6584
357,CAL,18.098720292504574,Consumer Cyclical,Footwear & Accessories,11400
358,CLB,18.027324225258244,Energy,Oil & Gas Equipment & Services,3800
359,IPAR,18.015267175572514,Consumer Defensive,Household & Personal Products,402
360,LL,17.97966963151207,Consumer Cyclical,Home Improvement Retail,2090
361,SWN,17.837338262476894,Energy,Oil & Gas E&P,923
362,SXI,17.79169038133181,Industrials,Specialty Industrial Machinery,3800
363,PLUS,17.78645833333334,Technology,Software-Application,1497
364,GEO,17.673253548566663,Real Estate,REIT-Healthcare Facilities,23000
365,FCPT,17.641325536062382,Real Estate,REIT-Hotel & Motel,361
366,OMCL,17.43362831858407,Healthcare,Health Information Services,2670
367,PMT,17.226634086744046,Real Estate,REIT-Mortgage,1
368,EGOV,17.19665271966527,Technology,Software-Application,1000
369,ZUMZ,17.116704805492,Consumer Cyclical,Apparel Retail,2575
370,DFIN,17.0147954743255,Financial Services,Capital Markets,2900
371,BGS,16.84931506849314,Consumer Defensive,Packaged Foods,2952
372,CHEF,16.77215189873418,Consumer Defensive,Food Distribution,2447
373,CUB,16.66319082377477,Industrials,Aerospace & Defense,6100
374,MTRX,16.475770925110126,Energy,Oil & Gas Equipment & Services,2900
375,CNMD,16.368575956531593,Healthcare,Medical Devices,3300
376,JOE,16.26315789473684,Real Estate,Real Estate-Diversified,55
377,CVCO,16.01402103154732,Consumer Cyclical,Residential Construction,5000
378,SHEN,15.824175824175823,Communication Services,Telecom Services,1130
379,UBA,15.802571547075898,Real Estate,REIT-Retail,105
380,HCI,15.780141843971624,Financial Services,Insurance-Property & Casualty,413
381,HTLD,15.766208251473483,Industrials,Trucking,4050
382,CVGW,15.716612377850161,Consumer Defensive,Packaged Foods,3657
383,STAR,15.602263540824573,Real Estate,REIT-Diversified,155
384,ASIX,15.53748870822042,Basic Materials,Chemicals,1520
385,MLAB,15.274949083503056,Technology,Scientific & Technical Instruments,460
386,MDC,15.198752922837095,Consumer Cyclical,Residential Construction,1656
387,EXPO,14.908789386401319,Industrials,Consulting Services,901
388,FIX,14.89489489489489,Industrials,Engineering & Construction,12000
389,JBSS,14.774825969597952,Consumer Defensive,Packaged Foods,1370
390,DCOM,14.477611940298507,Financial Services,Banks-Regional,421
391,PGTI,14.410480349344967,Industrials,Building Products & Equipment,3000
392,WIRE,14.163783160322954,Industrials,Electrical Equipment & Parts,1380
393,GHL,14.151624548736455,Financial Services,Capital Markets,405
394,UVV,14.149019607843142,Consumer Defensive,Tobacco,24000
395,SCVL,14.047442550037061,Consumer Cyclical,Apparel Retail,2200
396,RRC,13.969732246798605,Energy,Oil & Gas E&P,655
397,HIBB,13.780160857908848,Consumer Cyclical,Specialty Retail,3500
398,EXLS,13.44171292624901,Technology,Information Technology Services,31700
399,AAT,13.207985143918286,Real Estate,REIT-Diversified,199
400,SPOK,13.204819277108426,Communication Services,Telecom Services,613
401,NWN,13.127090301003335,Utilities,Utilities-Regulated Gas,1200
402,BANC,12.96829971181557,Financial Services,Banks-Regional,600
403,COHU,12.877697841726626,Technology,Semiconductor Equipment & Materials,3200
404,PKE,12.707774798927602,Industrials,Aerospace & Defense,136
405,HZO,12.609819121447034,Consumer Cyclical,Specialty Retail,1736
406,MSTR,12.608915906788255,Technology,Software-Application,2073
407,HSTM,12.574850299401206,Healthcare,Health Information Services,849
408,ROIC,12.494084240416473,Real Estate,REIT-Retail,73
409,TTEC,12.42622950819672,Technology,Information Technology Services,56200
410,EGHT,12.167832167832168,Technology,Software-Application,1675
411,ECHO,12.135728542914167,Industrials,Integrated Freight & Logistics,2513
412,TUP,11.763587989357655,Consumer Cyclical,Packaging & Containers,11300
413,WDFC,11.633875106929006,Basic Materials,Specialty Chemicals,522
414,MMI,11.526946107784426,Real Estate,Real Estate Services,877
415,TCMD,11.47166361974406,Healthcare,Medical Devices,629
416,RUTH,11.20218579234973,Consumer Cyclical,Restaurants,5740
417,RMBS,11.111111111111107,Technology,Semiconductors,685
418,DEA,10.989010989010985,Real Estate,REIT-Office,37
419,PRA,10.818505338078301,Financial Services,Insurance-Property & Casualty,961
420,MOV,10.608695652173916,Consumer Cyclical,Luxury Goods,1145
421,GNL,10.600255427841637,Real Estate,REIT-Office,1
422,SKT,10.592509782001125,Real Estate,REIT-Retail,285
423,BKU,10.586362430352866,Financial Services,Banks-Regional,1493
424,EPAC,10.289017341040456,Industrials,Specialty Industrial Machinery,2300
425,ARR,10.142923005993557,Real Estate,REIT-Mortgage,0
426,FF,9.92805755395684,Basic Materials,Chemicals,538
427,SHOO,9.67832167832168,Consumer Cyclical,Footwear & Accessories,2500
