,Ticker,pct change,Industry,Sector,FullTimeEmployees
43,IPAR,30.456001220070146,Consumer Defensive,Household & Personal Products,402
44,FBP,30.23255813953488,Financial Services,Banks-Regional,2674
45,SITC,26.648599819331537,Real Estate,REIT-Retail,361
46,ALRM,26.007326007325997,Technology,Software-Application,1361
47,USPH,25.793844650708348,Healthcare,Medical Care Facilities,3200
48,BJRI,25.350998615780107,Consumer Cyclical,Restaurants,22725
49,AVAV,24.4150110375276,Industrials,Aerospace & Defense,823
50,NXRT,24.365192582025667,Real Estate,REIT-Residential,3
51,GHL,23.975409836065566,Financial Services,Capital Markets,405
52,EPAY,23.958333333333336,Technology,Software-Infrastructure,2000
53,GTLS,23.77364293403045,Industrials,Specialty Industrial Machinery,5743
54,UIS,23.473774720550303,Technology,Information Technology Services,20800
55,SHEN,23.163841807909606,Communication Services,Telecom Services,1130
56,GDOT,22.962776659959758,Financial Services,Credit Services,1200
57,HLIT,22.669491525423727,Technology,Communication Equipment,1162
58,UVE,22.46835443037975,Financial Services,Insurance-Property & Casualty,805
59,LQDT,22.20421393841167,Consumer Cyclical,Internet Retail,574
60,AJRD,21.94152710757876,Industrials,Aerospace & Defense,4814
61,PVAC,21.8645948945616,Energy,Oil & Gas E&P,94
62,UFCS,21.749323715058612,Financial Services,Insurance-Property & Casualty,1173
63,GCO,21.331828442437914,Consumer Cyclical,Apparel Retail,5650
64,THRM,19.95997998999499,Consumer Cyclical,Auto Parts,11000
65,OMCL,19.905290659699553,Healthcare,Health Information Services,2670
66,DBI,18.90688259109311,Consumer Cyclical,Apparel Retail,15800
67,SLP,18.84422110552764,Healthcare,Health Information Services,129
68,ADC,18.572395128552095,Real Estate,REIT-Retail,41
69,MNRO,17.81818181818182,Consumer Cyclical,Auto Parts,8184
70,DIN,17.760617760617762,Consumer Cyclical,Restaurants,558
71,AWR,17.63126491646779,Utilities,Utilities-Regulated Water,841
72,EAT,17.37153251477943,Consumer Cyclical,Restaurants,62200
73,ECOL,17.03715465227056,Industrials,Waste Management,3800
74,ATNI,17.013840346707674,Communication Services,Telecom Services,1700
75,MMSI,16.771187959147106,Healthcare,Medical Instruments & Supplies,6000
76,CATO,16.748423265592145,Consumer Cyclical,Apparel Retail,10060
77,INVA,16.38968481375358,Healthcare,Biotechnology,5
78,AGYS,16.31799163179916,Technology,Software-Application,1275
79,CRVL,16.315618924173688,Financial Services,Insurance Brokers,3824
80,HNGR,16.20052770448548,Healthcare,Medical Care Facilities,4800
81,DORM,16.19640079982226,Consumer Cyclical,Auto Parts,2732
82,FF,15.51071878940731,Basic Materials,Chemicals,538
83,PCRX,15.388191538819163,Healthcare,Drug Manufacturers-Specialty & Generic,606
84,HSII,15.357486373837775,Industrials,Staffing & Employment Services,1746
85,VIAV,14.626865671641799,Technology,Communication Equipment,3600
86,CWT,14.60344104070498,Utilities,Utilities-Regulated Water,1224
87,NXGN,14.191419141914194,Healthcare,Health Information Services,2754
88,KNSL,14.11087113030958,Financial Services,Insurance-Property & Casualty,275
89,CTRE,13.921993499458289,Real Estate,REIT-Healthcare Facilities,52
90,HWKN,13.797313797313809,Basic Materials,Specialty Chemicals,656
91,ANGO,13.512170889220066,Healthcare,Medical Instruments & Supplies,800
92,KWR,13.398233076360363,Basic Materials,Specialty Chemicals,4500
93,CSII,13.267813267813262,Healthcare,Medical Devices,779
94,PLAB,13.223140495867764,Technology,Semiconductor Equipment & Materials,1728
95,NPK,13.060212110845018,Industrials,Aerospace & Defense,919
96,PRFT,12.982929020664871,Technology,Information Technology Services,3454
97,M,12.860980523841508,Consumer Cyclical,Department Stores,123000
98,LMNX,12.635222847252264,Healthcare,Medical Instruments & Supplies,1257
99,DIOD,12.616243025418466,Technology,Semiconductors,6605
100,AAT,12.22305202887728,Real Estate,REIT-Diversified,199
101,BRC,11.988034974689372,Industrials,Security & Protection Services,5400
102,PMT,11.922663802363063,Real Estate,REIT-Mortgage,1
103,CNXN,11.87352842246889,Technology,Electronics & Computer Distribution,2609
104,GES,11.555127587867108,Consumer Cyclical,Apparel Retail,15800
105,UVV,11.357340720221604,Consumer Defensive,Tobacco,24000
106,CMTL,11.133935907970423,Technology,Communication Equipment,2034
107,CLF,10.923276983094937,Basic Materials,Steel,2372
108,GTY,10.778646718803135,Real Estate,REIT-Retail,31
109,APEI,10.751932536893893,Consumer Defensive,Education & Training Services,1410
110,CNMD,10.000000000000002,Healthcare,Medical Devices,3300
111,FCPT,9.923664122137396,Real Estate,REIT-Hotel & Motel,361
112,HSC,9.869083585095675,Industrials,Specialty Industrial Machinery,10500
113,VIVO,9.85023041474654,Healthcare,Diagnostics & Research,0
114,OSIS,9.849931787175988,Technology,Electronic Components,6758
115,CPK,9.594095940959406,Utilities,Utilities-Regulated Gas,955
116,HSKA,9.465737514517993,Healthcare,Diagnostics & Research,386
117,ONTO,9.366995975118913,Technology,Semiconductors,1340
118,NSIT,8.907975460122705,Technology,Information Technology Services,11261
119,NTUS,8.75697913605642,Healthcare,Medical Devices,1484
120,CBU,8.576329331046313,Financial Services,Banks-Regional,2752
121,BCOR,8.408408408408416,Financial Services,Asset Management,690
122,ENVA,8.01644398766702,Financial Services,Credit Services,1325
123,CHCT,7.596253902185217,Real Estate,REIT-Healthcare Facilities,25
124,LNN,7.31428571428572,Industrials,Farm & Heavy Construction Machinery,1125
125,ESE,7.278241091736169,Technology,Scientific & Technical Instruments,2713
126,AGO,7.027168234064779,Financial Services,Insurance-Specialty,441
127,SAFE,6.379585326953745,Real Estate,REIT-Diversified,0
128,AMPH,6.331658291457278,Healthcare,Drug Manufacturers-Specialty & Generic,2027
129,RGS,6.076696165191737,Consumer Cyclical,Personal Services,7000
130,AMBC,6.032482598607884,Financial Services,Insurance-Specialty,103
131,AMCX,5.994897959183672,Communication Services,Broadcasting,2114
132,CATM,5.92307692307692,Industrials,Business Equipment & Supplies,1987
133,ENDP,5.342465753424654,Healthcare,Drug Manufacturers-Specialty & Generic,3172
134,AMN,5.312389692905044,Healthcare,Medical Care Facilities,3236
135,NWN,5.143896791266952,Utilities,Utilities-Regulated Gas,1200
136,SAFT,5.084952939738414,Financial Services,Insurance-Property & Casualty,609
137,CORE,4.989247311827957,Consumer Defensive,Food Distribution,8555
138,MMI,4.893678997960967,Real Estate,Real Estate Services,877
139,SCHL,4.57029309488325,Communication Services,Publishing,8300
140,GPMT,4.381586245146992,Real Estate,REIT-Mortgage,0
141,JJSF,4.2534061830002114,Consumer Defensive,Packaged Foods,4100
142,NSA,4.1194255479969755,Real Estate,REIT-Industrial,459
143,SHAK,3.7648612945838855,Consumer Cyclical,Restaurants,7603
144,ELY,3.4640522875817066,Consumer Cyclical,Leisure,4200
145,MOV,3.2258064516129017,Consumer Cyclical,Luxury Goods,1145
146,NYMT,3.225806451612895,Real Estate,REIT-Mortgage,55
147,PRLB,3.049915772674893,Industrials,Metal Fabrication,2535
148,HSTM,2.608695652173909,Healthcare,Health Information Services,849
149,SBH,2.58064516129033,Consumer Cyclical,Specialty Retail,30000
150,FIX,2.4725274725274686,Industrials,Engineering & Construction,12000
151,FORR,2.3489932885906133,Industrials,Consulting Services,1823
152,BMI,2.052428368217838,Industrials,Electrical Equipment & Parts,1567
153,EGHT,1.8847006651884695,Technology,Software-Application,1675
154,INGN,1.8764596923572507,Healthcare,Medical Devices,1020
155,LTC,1.679462571976974,Real Estate,REIT-Healthcare Facilities,22
156,ACA,1.2639942217407056,Industrials,Infrastructure Operations,6275
157,RWT,1.1944260119442582,Real Estate,REIT-Mortgage,372
158,SMP,1.0943629981416503,Consumer Cyclical,Auto Parts,4200
159,PBF,1.0407101316192329,Energy,Oil & Gas Refining & Marketing,3442
160,SBCF,0.8839354342813237,Financial Services,Banks-Regional,968
161,NWBI,0.5312868949232578,Financial Services,Banks-Regional,2523
162,SCSC,0.523560209424083,Technology,Electronics & Computer Distribution,2200
163,RGR,0.5073280721533183,Industrials,Aerospace & Defense,1609
164,MANT,0.43025145807438836,Technology,Software-Application,8900
165,EPRT,0.28901734104045623,Real Estate,REIT-Diversified,27
166,CCOI,0.24330900243308878,Communication Services,Telecom Services,1110
167,MTRX,0.22296544035675975,Energy,Oil & Gas Equipment & Services,2900
168,RDNT,0.19665683382497123,Healthcare,Diagnostics & Research,6165
169,IRT,-0.10893246187363603,Real Estate,REIT-Residential,410
170,REZI,-0.38929440389293574,Industrials,Security & Protection Services,13000
171,CALM,-0.591016548463357,Consumer Defensive,Farm Products,3461
172,PGTI,-0.6309148264984206,Industrials,Building Products & Equipment,3000
173,DDD,-0.6882989183874167,Technology,Computer Hardware,2472
174,BCPC,-0.8296107211231726,Basic Materials,Specialty Chemicals,1341
175,WIRE,-0.836986847349545,Industrials,Electrical Equipment & Parts,1380
176,EIG,-1.024541339051703,Financial Services,Insurance-Specialty,704
177,UBA,-1.040582726326758,Real Estate,REIT-Retail,105
178,PKE,-1.2728278915329299,Industrials,Aerospace & Defense,136
179,DNOW,-1.2886597938144209,Energy,Oil & Gas Equipment & Services,2600
180,INDB,-1.4791637035983387,Financial Services,Banks-Regional,1348
181,KREF,-1.5665796344647556,Real Estate,REIT-Mortgage,0
182,BANR,-1.6080777860882696,Financial Services,Banks-Regional,2198
183,AIN,-1.6338298894762182,Consumer Cyclical,Textile Manufacturing,4000
184,UNIT,-1.6698779704560036,Real Estate,REIT-Specialty,899
185,SSP,-1.7800381436745143,Communication Services,Broadcasting,5900
186,CHCO,-1.7902056517236185,Financial Services,Banks-Regional,921
187,FORM,-1.8452803406671385,Technology,Semiconductors,1836
188,ILPT,-2.084392475851533,Real Estate,REIT-Industrial,0
189,FSS,-2.2110552763819165,Industrials,Pollution & Treatment Controls,3600
190,CEIX,-2.2705771050141874,Energy,Thermal Coal,1792
191,AHH,-2.347083926031295,Real Estate,REIT-Diversified,169
192,CFFN,-2.427564604541899,Financial Services,Banks-Regional,668
193,CLI,-2.450229709035224,Real Estate,REIT-Office,283
194,DGII,-2.5768087215064397,Technology,Communication Equipment,656
195,NMIH,-2.8011204481792715,Financial Services,Insurance-Property & Casualty,261
196,BOOT,-2.935995302407516,Consumer Cyclical,Apparel Retail,1100
197,WWW,-2.9476324866729313,Consumer Cyclical,Footwear & Accessories,4000
198,ANF,-3.291770573566086,Consumer Cyclical,Apparel Retail,8000
199,AKR,-3.3670033670033552,Real Estate,REIT-Retail,118
200,HFWA,-3.6339165545087546,Financial Services,Banks-Regional,857
201,BKE,-3.671147880041369,Consumer Cyclical,Apparel Retail,2800
202,ARCB,-3.7653239929947437,Industrials,Trucking,13000
203,AAON,-3.8220193953222936,Industrials,Building Products & Equipment,2290
204,JRVR,-3.9956212370005497,Financial Services,Insurance-Specialty,800
205,GNL,-4.086265607264465,Real Estate,REIT-Office,1
206,ROCK,-4.242764821579089,Industrials,Building Products & Equipment,1932
207,RUTH,-4.267487901451821,Consumer Cyclical,Restaurants,5740
208,VRTU,-4.766377083822479,Technology,Information Technology Services,22883
209,RC,-4.844540853217643,Real Estate,REIT-Mortgage,500
210,PLAY,-5.475763016157984,Consumer Cyclical,Restaurants,15908
211,FELE,-5.6436567164178975,Industrials,Specialty Industrial Machinery,5500
212,HT,-5.758266818700123,Real Estate,REIT-Hotel & Motel,49
213,PAHC,-5.876865671641793,Healthcare,Drug Manufacturers-Specialty & Generic,1700
214,SJI,-5.89928057553957,Utilities,Utilities-Diversified,1100
215,SCL,-5.9729729729729755,Basic Materials,Specialty Chemicals,2284
216,IRBT,-5.982803916885604,Technology,Consumer Electronics,1159
217,CTS,-6.2186172267284645,Technology,Electronic Components,3570
218,CAL,-6.503772906934971,Consumer Cyclical,Footwear & Accessories,11400
219,RAVN,-6.521138436032052,Industrials,Specialty Industrial Machinery,1362
220,BRKS,-6.569900687547742,Technology,Semiconductor Equipment & Materials,3159
221,WABC,-6.627155172413788,Financial Services,Banks-Regional,737
222,STBA,-6.659619450317114,Financial Services,Banks-Regional,1201
223,NBTB,-6.7071407921364345,Financial Services,Banks-Regional,1788
224,MATX,-6.8394753279200415,Industrials,Marine Shipping,1988
225,AMSF,-7.1617569236196905,Financial Services,Insurance-Specialty,431
226,WSR,-7.177814029363791,Real Estate,REIT-Retail,85
227,PRSC,-7.180939686771068,Healthcare,Medical Care Facilities,3800
228,WD,-7.398843930635844,Financial Services,Mortgage Finance,861
229,STC,-7.51207729468599,Financial Services,Insurance-Property & Casualty,5300
230,NBHC,-7.677356656948496,Financial Services,Banks-Regional,1229
231,MSTR,-7.812133072407038,Technology,Software-Application,2073
232,CUB,-8.020096762188304,Industrials,Aerospace & Defense,6100
233,SBSI,-8.125984251968498,Financial Services,Banks-Regional,845
234,ZUMZ,-8.242044861763162,Consumer Cyclical,Apparel Retail,2575
235,AIR,-8.382431708623447,Industrials,Aerospace & Defense,4200
236,VRA,-8.401400233372215,Consumer Cyclical,Footwear & Accessories,2700
237,UHT,-8.44060615936125,Real Estate,REIT-Healthcare Facilities,0
238,PLUS,-8.472671069270762,Technology,Software-Application,1497
239,PRDO,-8.581436077057797,Consumer Defensive,Education & Training Services,2250
240,SANM,-8.686616791354945,Technology,Electronic Components,30000
241,LZB,-8.805485384337777,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9500
242,ABG,-8.985898589859,Consumer Cyclical,Auto & Truck Dealerships,8500
243,PFS,-9.034397016162453,Financial Services,Banks-Regional,968
244,ARI,-9.063625450180082,Real Estate,REIT-Mortgage,0
245,OFIX,-9.430367689083626,Healthcare,Medical Devices,1055
246,TMP,-9.812025063324889,Financial Services,Banks-Regional,934
247,LXP,-9.866017052375135,Real Estate,REIT-Diversified,57
248,HMN,-10.280373831775686,Financial Services,Insurance-Property & Casualty,1538
249,MTRN,-10.468993109579907,Basic Materials,Other Industrial Metals & Mining,2600
250,RPT,-10.627615062761517,Real Estate,REIT-Retail,104
251,FWRD,-10.683682771194164,Industrials,Integrated Freight & Logistics,4640
252,OXM,-10.92342342342341,Consumer Cyclical,Apparel Manufacturing,6100
253,RPAI,-11.059907834101393,Real Estate,REIT-Retail,215
254,OSPN,-11.196911196911206,Technology,Software-Application,789
255,FBNC,-11.451316595223522,Financial Services,Banks-Regional,1065
256,BELFB,-11.56351791530944,Technology,Electronic Components,6935
257,SPXC,-11.567297393787927,Industrials,Specialty Industrial Machinery,4500
258,CHRS,-11.602209944751369,Healthcare,Biotechnology,306
259,BANF,-11.723446893787578,Financial Services,Banks-Regional,1948
260,KAMN,-11.784631841683007,Industrials,Aerospace & Defense,2935
261,SENEA,-11.800141743444373,Consumer Defensive,Packaged Foods,3200
262,DCOM,-11.89634864546525,Financial Services,Banks-Regional,421
263,IVR,-12.154696132596671,Real Estate,REIT-Mortgage,0
264,CKH,-12.189189189189184,Energy,Oil & Gas Equipment & Services,2309
265,ONB,-12.337662337662339,Financial Services,Banks-Regional,2484
266,JBSS,-12.504491555874958,Consumer Defensive,Packaged Foods,1370
267,KFY,-12.696004046535162,Industrials,Staffing & Employment Services,8198
268,AZZ,-12.73538156590684,Industrials,Electrical Equipment & Parts,4343
269,CAKE,-13.05447023672719,Consumer Cyclical,Restaurants,46250
270,VVI,-13.395887402675172,Industrials,Specialty Business Services,5361
271,YETI,-13.477088948787062,Consumer Cyclical,Leisure,790
272,KLIC,-13.517513566847569,Technology,Semiconductor Equipment & Materials,2544
273,CENT,-13.759071117561666,Consumer Defensive,Packaged Foods,5600
274,ANDE,-14.084978253596523,Consumer Defensive,Food Distribution,2247
275,BGS,-14.147353856796954,Consumer Defensive,Packaged Foods,2952
276,COKE,-14.17296200248056,Consumer Defensive,Beverages-Non-Alcoholic,14800
277,ARR,-14.195121951219514,Real Estate,REIT-Mortgage,0
278,GEO,-14.46700507614214,Real Estate,REIT-Healthcare Facilities,23000
279,KN,-14.500375657400449,Technology,Communication Equipment,8500
280,VRTV,-14.937925510612738,Industrials,Business Equipment & Supplies,8000
281,STAR,-15.049073064340249,Real Estate,REIT-Diversified,155
282,RGP,-15.140845070422552,Industrials,Consulting Services,929
283,SEM,-15.30944625407166,Healthcare,Medical Care Facilities,35700
284,WRLD,-15.441032661842355,Financial Services,Credit Services,3744
285,EXLS,-15.45039908779932,Technology,Information Technology Services,31700
286,UNF,-15.537848605577704,Industrials,Specialty Business Services,14000
287,CVBF,-15.669797330696975,Financial Services,Banks-Regional,0
288,ROIC,-15.680100755667507,Real Estate,REIT-Retail,73
289,TG,-15.699873896595221,Basic Materials,Specialty Chemicals,3000
290,BRKL,-15.774240231548479,Financial Services,Banks-Regional,763
291,VTOL,-15.903890160183073,Energy,Oil & Gas Equipment & Services,0
292,BFS,-15.90427784836933,Real Estate,REIT-Retail,116
293,HCC,-16.00995437577768,Basic Materials,Coking Coal,1417
294,TISI,-16.040955631399314,Industrials,Specialty Business Services,5500
295,UIHC,-16.245487364620935,Financial Services,Insurance-Property & Casualty,363
296,IOSP,-16.256476683937823,Basic Materials,Specialty Chemicals,2000
297,HI,-16.794094384392295,Industrials,Specialty Industrial Machinery,11000
298,DSPG,-16.96428571428572,Technology,Semiconductors,340
299,PLXS,-16.973375097885672,Technology,Electronic Components,19500
300,CVCO,-17.464335020708706,Consumer Cyclical,Residential Construction,5000
301,SUPN,-17.54966887417218,Healthcare,Drug Manufacturers-Specialty & Generic,464
302,SPOK,-17.64705882352941,Communication Services,Telecom Services,613
303,EPAC,-17.913292043830403,Industrials,Specialty Industrial Machinery,2300
304,AEL,-18.110236220472437,Financial Services,Insurance-Life,608
305,ABM,-18.436624104640302,Industrials,Specialty Business Services,140000
306,AVA,-18.54990583804144,Utilities,Utilities-Diversified,1920
307,SNBR,-18.6259060825717,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4000
308,COLB,-18.710388536786994,Financial Services,Banks-Regional,2162
309,HVT,-18.743343982960592,Consumer Cyclical,Home Improvement Retail,3425
310,SNEX,-18.917441224712963,Financial Services,Capital Markets,2950
311,CVGW,-19.24342105263159,Consumer Defensive,Packaged Foods,3657
312,CPSI,-19.322709163346605,Healthcare,Health Information Services,2000
313,MCRI,-19.454640797063455,Consumer Cyclical,Resorts & Casinos,2300
314,KRG,-19.659332860184524,Real Estate,REIT-Retail,133
315,FCF,-19.784768211920532,Financial Services,Banks-Regional,1399
316,REX,-19.87960651886655,Energy,Oil & Gas Refining & Marketing,128
317,MDC,-19.921736036997515,Consumer Cyclical,Residential Construction,1656
318,ENTA,-19.935055767330233,Healthcare,Biotechnology,141
319,FFBC,-20.151770657672856,Financial Services,Banks-Regional,2065
320,MYRG,-20.269790557330495,Industrials,Engineering & Construction,7100
321,CENTA,-20.703999999999997,Consumer Defensive,Packaged Foods,5600
322,FBK,-20.73101085094231,Financial Services,Banks-Regional,1377
323,CTB,-20.940303124033417,Consumer Cyclical,Auto Parts,8720
324,CPF,-21.43737166324435,Financial Services,Banks-Regional,789
325,FUL,-21.51394422310757,Basic Materials,Specialty Chemicals,6369
326,XPER,-22.077215878194664,Technology,Semiconductor Equipment & Materials,1900
327,SGH,-22.121212121212135,Technology,Semiconductors,1754
328,POWI,-22.499180059035762,Technology,Semiconductors,699
329,B,-22.696754942185766,Industrials,Specialty Industrial Machinery,5749
330,DXPE,-22.880747126436784,Industrials,Industrial Distribution,2747
331,SSTK,-22.910302693696195,Communication Services,Internet Content & Information,1116
332,TBI,-22.92134831460675,Industrials,Staffing & Employment Services,6200
333,CMO,-23.08845577211396,Real Estate,REIT-Mortgage,14
334,BLMN,-23.141419787590838,Consumer Cyclical,Restaurants,94000
335,KALU,-23.462873782058445,Basic Materials,Aluminum,2585
336,WTS,-23.585929025259567,Industrials,Specialty Industrial Machinery,4800
337,PRK,-23.62566215420835,Financial Services,Banks-Regional,1907
338,FRGI,-23.79110251450677,Consumer Cyclical,Restaurants,10480
339,NFBK,-23.837638376383765,Financial Services,Banks-Regional,357
340,ATI,-23.8401469912724,Industrials,Metal Fabrication,8100
341,AX,-23.907863383637807,Financial Services,Banks-Regional,1108
342,HTLD,-23.98907103825137,Industrials,Trucking,4050
343,AROC,-24.165554072096135,Energy,Oil & Gas Equipment & Services,1700
344,SWN,-24.34017595307918,Energy,Oil & Gas E&P,923
345,SKT,-24.5301681503462,Real Estate,REIT-Retail,285
346,WRE,-24.608695652173914,Real Estate,REIT-Office,125
347,ABTX,-24.806919987642885,Financial Services,Banks-Regional,598
348,DAKT,-25.13513513513513,Technology,Computer Hardware,2395
349,HZO,-25.341343528126714,Consumer Cyclical,Specialty Retail,1736
350,TRST,-25.364431486880456,Financial Services,Banks-Regional,771
351,SKYW,-25.365414886440302,Industrials,Airlines,13700
352,SYKE,-25.43469470279013,Technology,Information Technology Services,54900
353,FMBI,-25.492175668854117,Financial Services,Banks-Regional,2122
354,ODP,-25.968992248062012,Consumer Cyclical,Specialty Retail,40000
355,CNSL,-26.012145748987837,Communication Services,Telecom Services,3400
356,CLDT,-26.696832579185514,Real Estate,REIT-Hotel & Motel,39
357,GBX,-26.833586241780477,Industrials,Railroads,10600
358,MYGN,-26.866185070519442,Healthcare,Diagnostics & Research,2700
359,WDR,-27.212389380530986,Financial Services,Asset Management,1162
360,MDP,-27.339237581825188,Communication Services,Publishing,5290
361,VG,-28.17869415807559,Communication Services,Telecom Services,2264
362,FHB,-28.387383385162135,Financial Services,Banks-Regional,2099
363,TTGT,-28.41932841932841,Communication Services,Internet Content & Information,649
364,PARR,-28.561354019746126,Energy,Oil & Gas Refining & Marketing,1408
365,IIIN,-29.036243822075768,Industrials,Metal Fabrication,881
366,XHR,-29.069767441860467,Real Estate,REIT-Hotel & Motel,48
367,MTSC,-29.205083478694238,Technology,Scientific & Technical Instruments,3500
368,MTH,-29.221132897603496,Consumer Cyclical,Residential Construction,1510
369,EGBN,-29.336891808663516,Financial Services,Banks-Regional,515
370,TNC,-29.341777010170805,Industrials,Specialty Industrial Machinery,4373
371,DRH,-29.51541850220264,Real Estate,REIT-Hotel & Motel,31
372,HUBG,-29.619638521715665,Industrials,Integrated Freight & Logistics,5000
373,TBK,-29.629629629629633,Financial Services,Banks-Regional,1122
374,SXC,-29.82456140350876,Basic Materials,Coking Coal,1171
375,CXW,-30.173864273696033,Real Estate,REIT-Specialty,14075
376,POWL,-30.3078768492603,Industrials,Electrical Equipment & Parts,1997
377,STMP,-30.97532767925984,Technology,Software-Application,1313
378,LPG,-31.04631217838764,Energy,Oil & Gas Midstream,585
379,FARO,-32.627952755905504,Technology,Scientific & Technical Instruments,1818
380,DEA,-32.844387755102034,Real Estate,REIT-Office,37
381,EGOV,-33.01282051282052,Technology,Software-Application,1000
382,SFBS,-33.10323187951052,Financial Services,Banks-Regional,496
383,GME,-33.20126782884311,Consumer Cyclical,Specialty Retail,14000
384,VBTX,-33.348924228250716,Financial Services,Banks-Regional,676
385,AAWW,-33.44394406257407,Industrials,Airports & Air Services,3587
386,VSTO,-33.48017621145375,Consumer Cyclical,Leisure,4400
387,GPRE,-33.48588863463006,Basic Materials,Specialty Chemicals,820
388,LTHM,-33.62318840579711,Basic Materials,Specialty Chemicals,800
389,GIII,-33.91896737181786,Consumer Cyclical,Apparel Retail,4000
390,NTGR,-33.961176244474345,Technology,Communication Equipment,803
391,PRA,-34.861932938856015,Financial Services,Insurance-Property & Casualty,961
392,GWB,-34.879999999999995,Financial Services,Banks-Regional,1607
393,SAIA,-35.34575420996058,Industrials,Trucking,10400
394,BCEI,-35.510401548137395,Energy,Oil & Gas E&P,125
395,HAYN,-35.6060606060606,Industrials,Metal Fabrication,1037
396,GCP,-36.0488798370672,Basic Materials,Specialty Chemicals,2000
397,BHE,-36.68555240793201,Technology,Electronic Components,10600
398,AIT,-36.72599184278829,Industrials,Industrial Distribution,6141
399,BKU,-37.07414829659318,Financial Services,Banks-Regional,1493
400,TRUP,-37.15632364493323,Financial Services,Insurance-Specialty,738
401,MATW,-37.863121614968,Industrials,Conglomerates,11000
402,KELYA,-38.232421874999986,Industrials,Staffing & Employment Services,7700
403,HMST,-38.718794159208656,Financial Services,Banks-Regional,999
404,TTEC,-38.95694784739238,Technology,Information Technology Services,56200
405,MYE,-38.98080741230973,Consumer Cyclical,Packaging & Containers,1640
406,HLX,-39.186691312384475,Energy,Oil & Gas Equipment & Services,1650
407,AVD,-39.236339697169186,Basic Materials,Agricultural Inputs,671
408,BDN,-39.39393939393941,Real Estate,REIT-Office,337
409,PIPR,-40.188335358444704,Financial Services,Capital Markets,1510
410,PRGS,-40.405748098055774,Technology,Software-Application,1538
411,BHLB,-40.711902113459416,Financial Services,Banks-Regional,1507
412,MERC,-40.804597701149426,Basic Materials,Paper & Paper Products,2325
413,FLGT,-41.00946372239747,Healthcare,Diagnostics & Research,473
414,FBC,-41.09848484848486,Financial Services,Banks-Regional,4871
415,ETH,-41.273450824332016,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3369
416,HA,-41.42370314274896,Industrials,Airlines,7087
417,MLI,-41.65239726027399,Industrials,Metal Fabrication,4964
418,COHU,-41.692594897324206,Technology,Semiconductor Equipment & Materials,3200
